"","SurveyCodeICES","longitude","latitude","time","Year","Haul_Code","Vessel_Code","Species_Code","Common_Name","Length_Split","Total_Number_Fish_Per_Hour","Junvenile_Number_Fish_Per_Hour","Adult_Number_Fish_Per_Hour"
"196","IGFS                    ",-12.305,52.743,"2009-01-01T00:00:00Z",2009,"169","EXP","WHG","Whiting",20,0,0,0
"197","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","COD","Atlantic Cod",23,4,0,4
"198","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","CUR","Cuckoo Ray",NA,2,0,0
"199","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","DBM","Blackmouted Dogfish",NA,0,0,0
"200","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","DGN","Nurse Hound",NA,0,0,0
"201","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","DGS","Spurdog",NA,2,0,0
"202","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","GAG","Tope Shark",NA,0,0,0
"203","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","HAD","Haddock",20,78,0,78
"204","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","HER","Herring",17.5,0,0,0
"205","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","HKE","European Hake",20,80,0,80
"206","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","HOM","Horse Mackerel (Scad)",15,3860.71,0,3860.71
"207","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"208","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","LBI","Four Spot Megrim",19,0,0,0
"209","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","LSD","Lesser Spotted Dogfish",NA,215.65,0,0
"210","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","MAC","European Mackerel",24,14,0,14
"211","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","MEG","Megrim",20,4,0,4
"212","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","MON","Anglerfish (Monk)",20,0,0,0
"213","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","NEP","Norway Lobster",NA,0,0,0
"214","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","NPO","Norway Pout",NA,0,0,0
"215","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","PLE","European Plaice",12,0,0,0
"216","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"217","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","SDR","Spotted Ray",NA,0,0,0
"218","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","SDS","Starry Smoot Hound",NA,0,0,0
"219","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","SMH","Smooth Hound",NA,0,0,0
"220","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","SPR","Sprat",NA,0,0,0
"221","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","THR","Thornback Ray (Roker)",NA,6,0,0
"222","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","UNR","Undulate Ray",NA,0,0,0
"223","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","WAF","Black-bellied Anglerfish",20,0,0,0
"224","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","WHB","Blue Whiting",19,0,0,0
"225","IGFS                    ",-9.166,55.584,"2009-01-01T00:00:00Z",2009,"17","EXP","WHG","Whiting",20,0,0,0
"226","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","COD","Atlantic Cod",23,0,0,0
"227","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","CUR","Cuckoo Ray",NA,0,0,0
"228","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","DBM","Blackmouted Dogfish",NA,2,0,0
"229","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","DGN","Nurse Hound",NA,0,0,0
"230","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","DGS","Spurdog",NA,0,0,0
"231","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","GAG","Tope Shark",NA,0,0,0
"232","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","HAD","Haddock",20,248,0,248
"233","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","HER","Herring",17.5,0,0,0
"234","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","HKE","European Hake",20,270,0,270
"235","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","HOM","Horse Mackerel (Scad)",15,7466.75,0,7466.75
"236","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"237","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","LBI","Four Spot Megrim",19,0,0,0
"238","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","LSD","Lesser Spotted Dogfish",NA,20,0,0
"239","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","MAC","European Mackerel",24,4,0,4
"240","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","MEG","Megrim",20,82,34,48
"241","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","MON","Anglerfish (Monk)",20,6,0,6
"242","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","NEP","Norway Lobster",NA,0,0,0
"243","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","NPO","Norway Pout",NA,0,0,0
"244","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","PLE","European Plaice",12,0,0,0
"245","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"246","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","SDR","Spotted Ray",NA,0,0,0
"247","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","SDS","Starry Smoot Hound",NA,0,0,0
"248","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","SMH","Smooth Hound",NA,0,0,0
"249","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","SPR","Sprat",NA,0,0,0
"250","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","THR","Thornback Ray (Roker)",NA,0,0,0
"251","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","UNR","Undulate Ray",NA,0,0,0
"252","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","WAF","Black-bellied Anglerfish",20,0,0,0
"253","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","WHB","Blue Whiting",19,3866.13,3818.13,48
"254","IGFS                    ",-12.068,52.726,"2009-01-01T00:00:00Z",2009,"170","EXP","WHG","Whiting",20,0,0,0
"255","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","COD","Atlantic Cod",23,0,0,0
"256","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","CUR","Cuckoo Ray",NA,0,0,0
"257","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","DBM","Blackmouted Dogfish",NA,4,0,0
"258","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","DGN","Nurse Hound",NA,0,0,0
"259","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","DGS","Spurdog",NA,0,0,0
"260","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","GAG","Tope Shark",NA,0,0,0
"261","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","HAD","Haddock",20,0,0,0
"262","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","HER","Herring",17.5,0,0,0
"263","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","HKE","European Hake",20,360,0,360
"264","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","HOM","Horse Mackerel (Scad)",15,6,0,6
"265","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"266","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","LBI","Four Spot Megrim",19,0,0,0
"267","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"268","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","MAC","European Mackerel",24,0,0,0
"269","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","MEG","Megrim",20,58,8,50
"270","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","MON","Anglerfish (Monk)",20,4,0,4
"271","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","NEP","Norway Lobster",NA,0,0,0
"272","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","NPO","Norway Pout",NA,0,0,0
"273","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","PLE","European Plaice",12,0,0,0
"274","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"275","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","SDR","Spotted Ray",NA,0,0,0
"276","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","SDS","Starry Smoot Hound",NA,0,0,0
"277","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","SMH","Smooth Hound",NA,0,0,0
"278","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","SPR","Sprat",NA,0,0,0
"279","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","THR","Thornback Ray (Roker)",NA,0,0,0
"280","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","UNR","Undulate Ray",NA,0,0,0
"281","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","WAF","Black-bellied Anglerfish",20,0,0,0
"282","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","WHB","Blue Whiting",19,2603.77,1975.22,628.55
"283","IGFS                    ",-12.182,52.577,"2009-01-01T00:00:00Z",2009,"171","EXP","WHG","Whiting",20,0,0,0
"284","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","COD","Atlantic Cod",23,0,0,0
"285","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","CUR","Cuckoo Ray",NA,8,0,0
"286","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","DBM","Blackmouted Dogfish",NA,0,0,0
"287","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","DGN","Nurse Hound",NA,0,0,0
"288","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","DGS","Spurdog",NA,0,0,0
"289","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","GAG","Tope Shark",NA,0,0,0
"290","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","HAD","Haddock",20,5783.58,4832.63,950.95
"291","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","HER","Herring",17.5,0,0,0
"292","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","HKE","European Hake",20,104,34,70
"293","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","HOM","Horse Mackerel (Scad)",15,974.16,0,974.16
"294","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"295","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","LBI","Four Spot Megrim",19,0,0,0
"296","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","LSD","Lesser Spotted Dogfish",NA,82,0,0
"297","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","MAC","European Mackerel",24,22,0,22
"298","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","MEG","Megrim",20,116,18,98
"299","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","MON","Anglerfish (Monk)",20,10,0,10
"300","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","NEP","Norway Lobster",NA,0,0,0
"301","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","NPO","Norway Pout",NA,0,0,0
"302","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","PLE","European Plaice",12,0,0,0
"303","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"304","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","SDR","Spotted Ray",NA,0,0,0
"305","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","SDS","Starry Smoot Hound",NA,0,0,0
"306","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","SMH","Smooth Hound",NA,0,0,0
"307","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","SPR","Sprat",NA,0,0,0
"308","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","THR","Thornback Ray (Roker)",NA,16,0,0
"309","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","UNR","Undulate Ray",NA,0,0,0
"310","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","WAF","Black-bellied Anglerfish",20,6,0,6
"311","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","WHB","Blue Whiting",19,64,32,32
"312","IGFS                    ",-11.521,52.732,"2009-01-01T00:00:00Z",2009,"172","EXP","WHG","Whiting",20,22,0,22
"313","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","COD","Atlantic Cod",23,0,0,0
"314","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","CUR","Cuckoo Ray",NA,5.81,0,0
"315","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","DBM","Blackmouted Dogfish",NA,0,0,0
"316","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","DGN","Nurse Hound",NA,0,0,0
"317","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","DGS","Spurdog",NA,0,0,0
"318","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","GAG","Tope Shark",NA,0,0,0
"319","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","HAD","Haddock",20,17573.39,9880.89,7692.5
"320","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","HER","Herring",17.5,1.94,0,1.94
"321","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","HKE","European Hake",20,319.35,36.77,282.58
"322","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","HOM","Horse Mackerel (Scad)",15,9.68,0,9.68
"323","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"324","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","LBI","Four Spot Megrim",19,0,0,0
"325","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","LSD","Lesser Spotted Dogfish",NA,61.94,0,0
"326","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","MAC","European Mackerel",24,0,0,0
"327","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","MEG","Megrim",20,40.64,3.87,36.77
"328","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","MON","Anglerfish (Monk)",20,0,0,0
"329","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","NEP","Norway Lobster",NA,0,0,0
"330","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","NPO","Norway Pout",NA,0,0,0
"331","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","PLE","European Plaice",12,0,0,0
"332","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"333","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","SDR","Spotted Ray",NA,0,0,0
"334","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","SDS","Starry Smoot Hound",NA,0,0,0
"335","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","SMH","Smooth Hound",NA,0,0,0
"336","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","SPR","Sprat",NA,0,0,0
"337","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","THR","Thornback Ray (Roker)",NA,1.94,0,0
"338","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","UNR","Undulate Ray",NA,0,0,0
"339","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","WAF","Black-bellied Anglerfish",20,1.94,0,1.94
"340","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","WHB","Blue Whiting",19,1206.65,1026.52,180.13
"341","IGFS                    ",-11.261,52.891,"2009-01-01T00:00:00Z",2009,"173","EXP","WHG","Whiting",20,628.04,104.32,523.72
"342","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","COD","Atlantic Cod",23,0,0,0
"343","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","CUR","Cuckoo Ray",NA,6,0,0
"344","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","DBM","Blackmouted Dogfish",NA,0,0,0
"345","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","DGN","Nurse Hound",NA,0,0,0
"346","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","DGS","Spurdog",NA,0,0,0
"347","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","GAG","Tope Shark",NA,0,0,0
"348","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","HAD","Haddock",20,18048.26,12766.28,5281.98
"349","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","HER","Herring",17.5,0,0,0
"350","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","HKE","European Hake",20,78,44,34
"351","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","HOM","Horse Mackerel (Scad)",15,2,2,0
"352","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"353","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","LBI","Four Spot Megrim",19,0,0,0
"354","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","LSD","Lesser Spotted Dogfish",NA,108,0,0
"355","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","MAC","European Mackerel",24,0,0,0
"356","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","MEG","Megrim",20,58,2,56
"357","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","MON","Anglerfish (Monk)",20,8,0,8
"358","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","NEP","Norway Lobster",NA,0,0,0
"359","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","NPO","Norway Pout",NA,0,0,0
"360","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","PLE","European Plaice",12,8,0,8
"361","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","PTR","Painted/Small Eyed Ray",NA,0,0,0
"362","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","SDR","Spotted Ray",NA,0,0,0
"363","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","SDS","Starry Smoot Hound",NA,0,0,0
"364","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","SMH","Smooth Hound",NA,0,0,0
"365","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","SPR","Sprat",NA,0,0,0
"366","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","THR","Thornback Ray (Roker)",NA,4,0,0
"367","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","UNR","Undulate Ray",NA,0,0,0
"368","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","WAF","Black-bellied Anglerfish",20,4,0,4
"369","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","WHB","Blue Whiting",19,1987.34,1985.34,2
"370","IGFS                    ",-11.046,52.866,"2009-01-01T00:00:00Z",2009,"174","EXP","WHG","Whiting",20,152,78,74
