"","Group.1","Group.2","Group.3","Group.4","Group.5","Group.6","AreaKmSq","CatchKg","RaisedNo"
"1","IGFS2009",2009,2,-9.711,54.502,"VIa",4.20046915850922,594.209,5999.378
"2","IGFS2011",2011,19,-9.666,54.505,"VIa",5.53557269487589,497.808,2845.185
"3","IGFS2006",2006,78,-8.584,54.518,"VIa",2.78649600063115,104.537,2036.609
"4","IGFS2007",2007,58,-8.583,54.518,"VIa",3.72243756093452,416.843,5693.001
"5","IGFS2005",2005,144,-8.536,54.518,"VIa",4.46526067806691,190.855,5916.696
"6","IGFS2013",2013,43,-8.533,54.519,"VIa",2.74032263192432,1351.028,11299.813
"7","IGFS2011",2011,16,-8.529,54.519,"VIa",3.82590123187972,272.648,2673.893
"8","IGFS2009",2009,6,-8.52,54.519,"VIa",4.28243340920103,114.962,3955.059
"9","IGFS2016",2016,6,-8.517,54.519,"VIa",3.3168892608716,623.719,17686.622
"10","IGFS2014",2014,6,-8.51,54.519,"VIa",3.62420656974322,630.189,8077.918
"11","IGFS2008",2008,3,-8.549,54.52,"VIa",3.45166415186238,163.234,2659.562
"12","IGFS2010",2010,51,-8.517,54.52,"VIa",4.31338391140234,263.488,2994.035
"13","IGFS2011",2011,1,-10.327,54.522,"VIa",6.86522790065934,792.748,61346.726
"14","IGFS2011",2011,2,-10.021,54.527,"VIa",6.60525660702269,399.015,3280.334
"15","IGFS2014",2014,1,-10.321,54.532,"VIa",6.54143293993682,2788.348,40340.704
"16","IGFS2013",2013,44,-8.897,54.54,"VIa",4.11214020806946,156.39,2916.481
"17","IGFS2015",2015,1,-10.303,54.546,"VIa",7.66956100187332,1093.124,24475.934
"18","IGFS2012",2012,7,-9.586,54.549,"VIa",8.29667424807929,548.754,2230.198
"19","IGFS2009",2009,7,-8.823,54.555,"VIa",5.62620335970066,334.433,6681.189
"20","IGFS2015",2015,49,-8.815,54.557,"VIa",4.96567193998644,1956.258,12968.263
"21","IGFS2013",2013,49,-10.288,54.562,"VIa",5.29253794999607,374.68,7252.849
"22","IGFS2012",2012,5,-8.711,54.568,"VIa",4.4852324414846,1214.244,7265.735
"23","IGFS2008",2008,2,-8.396,54.568,"VIa",3.44232531794851,131.848,2041.874
"24","IGFS2006",2006,79,-8.392,54.57,"VIa",4.680569824737,263.437,7559.39
"25","IGFS2017",2017,1,-10.612,54.578,"VIa",6.5046283133778,120.905,122
"26","IGFS2010",2010,2,-10.612,54.579,"VIa",3.79566406050604,205.993,2324.928
"27","IGFS2011",2011,3,-10.611,54.579,"VIa",5.1123564518525,321.261,1590.909
"28","IGFS2016",2016,1,-10.61,54.58,"VIa",5.37710551950296,116.976,449.792
"29","IGFS2014",2014,2,-10.611,54.581,"VIa",4.95009301067765,352.906,15081.008
"30","IGFS2013",2013,42,-8.355,54.581,"VIa",3.55143227295217,517.442,4496.15
"31","IGFS2012",2012,4,-8.352,54.581,"VIa",3.25614057239112,1582.35,12470.385
"32","IGFS2007",2007,51,-10.61,54.582,"VIa",3.12805756429716,67.746,1093.036
"33","IGFS2014",2014,44,-8.348,54.582,"VIa",4.86588078191292,612.054,5849.874
"34","IGFS2005",2005,142,-8.933,54.584,"VIa",6.97941344460127,173.5,3095.554
"35","IGFS2005",2005,143,-8.348,54.584,"VIa",3.66707558450307,104.291,1665.951
"36","IGFS2011",2011,15,-8.347,54.584,"VIa",3.30911971331789,534.365,6833.933
"37","IGFS2009",2009,5,-8.345,54.584,"VIa",4.95760846548806,460.777,7469.285
"38","IGFS2007",2007,59,-8.344,54.584,"VIa",3.6229338736562,103.821,5181.293
"39","IGFS2015",2015,48,-8.341,54.585,"VIa",3.97713945548991,1302.278,36207.521
"40","IGFS2016",2016,5,-8.338,54.585,"VIa",1.71463780559058,1432.871,103987.844
"41","IGFS2008",2008,7,-10.604,54.586,"VIa",5.05394627446998,116.65,3269.434
"42","IGFS2012",2012,1,-10.599,54.591,"VIa",7.58806252711456,368.534,3773.308
"43","IGFS2012",2012,6,-9.275,54.595,"VIa",7.33467094836433,395.294,14799.932
"44","IGFS2014",2014,7,-8.874,54.595,"VIa",5.93256954708313,989.755,13553.327
"45","IGFS2013",2013,45,-9.254,54.596,"VIa",4.761624923093,1299.353,45304.497
"46","IGFS2011",2011,18,-9.246,54.596,"VIa",6.11594161685588,1448.153,10445.199
"47","IGFS2015",2015,50,-9.244,54.596,"VIa",5.04896440425212,932.856,30673.102
"48","IGFS2017",2017,45,-9.232,54.596,"VIa",4.59245753882063,77.838,782.527
"49","IGFS2016",2016,7,-8.711,54.602,"VIa",4.35250782461183,821.446,14953.528
"50","IGFS2009",2009,56,-10.584,54.604,"VIa",4.1353383464181,555.641,27084.539
"51","IGFS2008",2008,4,-8.81,54.621,"VIa",3.81765246631663,199.875,3428.784
"52","IGFS2006",2006,77,-8.862,54.631,"VIa",2.73921554924682,43.804,289
"53","IGFS2007",2007,57,-8.865,54.632,"VIa",3.92068622404168,197.962,2935.481
"54","IGFS2017",2017,44,-8.902,54.658,"VIa",4.58245183499499,36.414,1672.593
"55","IGFS2011",2011,17,-8.905,54.659,"VIa",3.75686989087552,6400.258,34668.148
"56","IGFS2014",2014,46,-9.571,54.709,"VIa",7.11082509426335,177.409,3991.486
"57","IGFS2017",2017,46,-9.565,54.711,"VIa",5.88171646869607,924.237,4234.652
"58","IGFS2015",2015,47,-9.562,54.714,"VIa",5.51835002661663,964.895,5571.511
"59","IGFS2006",2006,26,-10.456,54.722,"VIa",4.59874253245849,236.986,2001.072
"60","IGFS2017",2017,2,-10.453,54.722,"VIa",6.20221142433811,333.225,1390.382
"61","IGFS2013",2013,1,-10.451,54.722,"VIa",6.32564486386661,397.221,4572.069
"62","IGFS2008",2008,8,-10.45,54.723,"VIa",4.55594706462359,333.215,8936.979
"63","IGFS2012",2012,2,-10.446,54.728,"VIa",5.67236358364606,380.613,3609.264
"64","IGFS2007",2007,52,-10.446,54.729,"VIa",4.32656692808826,327.729,1977.703
"65","IGFS2007",2007,39,-10.433,54.742,"VIa",5.64893177199181,600.336,3450.384
"66","IGFS2011",2011,4,-10.431,54.743,"VIa",4.5322129262866,352.299,1594.711
"67","IGFS2009",2009,55,-10.431,54.743,"VIa",6.10918947461161,562.471,27515.495
"68","IGFS2016",2016,2,-10.095,54.756,"VIa",6.17668572376759,397.521,3140.737
"69","IGFS2010",2010,3,-10.094,54.759,"VIa",6.10334302856633,454.775,4217.91
"70","IGFS2011",2011,5,-10.092,54.76,"VIa",5.11400638779961,218.763,5076.057
"71","IGFS2012",2012,3,-10.092,54.761,"VIa",6.18330838398162,447.507,11811.518
"72","IGFS2008",2008,5,-9.641,54.769,"VIa",7.0526890072542,208.339,1111.222
"73","IGFS2013",2013,46,-9.639,54.771,"VIa",6.19790726308659,95.715,607.96
"74","IGFS2012",2012,8,-9.637,54.772,"VIa",7.65646658862708,400.81,3275.577
"75","IGFS2009",2009,3,-9.635,54.774,"VIa",5.04485632618575,1093.163,7348.133
"76","IGFS2006",2006,28,-9.63,54.779,"VIa",6.84131933606446,556.665,4730.238
"77","IGFS2006",2006,27,-10.077,54.781,"VIa",5.85999338625842,2994.392,18977.883
"78","IGFS2007",2007,38,-10.076,54.781,"VIa",6.15134686266752,134.629,1121.217
"79","IGFS2008",2008,6,-10.074,54.783,"VIa",5.41112637410925,793.781,5627.375
"80","IGFS2013",2013,48,-10.069,54.788,"VIa",5.16049621936422,1857.731,16660.158
"81","IGFS2010",2010,50,-9.607,54.799,"VIa",6.00226342661368,306.497,2495.384
"82","IGFS2007",2007,2,-9.607,54.801,"VIa",8.02319715942752,131.999,923.963
"83","IGFS2015",2015,2,-10.318,54.831,"VIa",4.66162573196643,1470.946,25883.339
"84","IGFS2014",2014,3,-10.315,54.833,"VIa",6.39615935265818,420.34,16890.444
"85","IGFS2009",2009,8,-8.83,54.858,"VIa",2.66486413907728,178.638,955.578
"86","IGFS2017",2017,43,-8.671,54.863,"VIa",4.62751187744274,262.804,2443.667
"87","IGFS2013",2013,41,-8.667,54.863,"VIa",2.53571801464727,353.296,2396.548
"88","IGFS2011",2011,20,-8.674,54.864,"VIa",4.24717957334754,1330.529,8256.335
"89","IGFS2007",2007,56,-8.787,54.869,"VIa",2.13031316870975,773.492,5126.72
"90","IGFS2006",2006,76,-8.786,54.869,"VIa",2.34871502298104,50.973,442.009
"91","IGFS2014",2014,8,-8.783,54.869,"VIa",2.35212040140409,19.606,117
"92","IGFS2016",2016,8,-8.626,54.869,"VIa",3.99592347393127,879.193,37665.02
"93","IGFS2015",2015,43,-8.782,54.87,"VIa",2.63981314003066,37.325,221
"94","IGFS2005",2005,141,-8.781,54.87,"VIa",2.63608759148069,26.718,195
"95","IGFS2012",2012,46,-8.776,54.871,"VIa",3.80442514105176,106.704,631.606
"96","IGFS2010",2010,53,-8.775,54.872,"VIa",2.6804147806501,35.888,193
"97","IGFS2017",2017,4,-9.695,54.904,"VIa",6.12266620224298,331.511,1482.714
"98","IGFS2008",2008,11,-9.698,54.913,"VIa",5.98264365424739,189.716,1020.731
"99","IGFS2012",2012,9,-9.7,54.92,"VIa",7.03592192432669,369.359,7054.936
"100","IGFS2010",2010,4,-10.199,54.944,"VIa",4.27486401952531,466.972,13153.405
"101","IGFS2008",2008,9,-10.199,54.945,"VIa",4.95365543428234,799.918,14654.864
"102","IGFS2011",2011,6,-10.198,54.945,"VIa",4.994512132385,701.946,18671.227
"103","IGFS2017",2017,3,-10.189,54.951,"VIa",3.62173583241977,223.628,2108.94
"104","IGFS2007",2007,53,-10.188,54.951,"VIa",4.33100366749812,141.126,948.738
"105","IGFS2008",2008,12,-9.399,54.967,"VIa",5.75549081375439,109.282,435
"106","IGFS2009",2009,53,-10.166,54.969,"VIa",4.64985829680662,704.16,27281.868
"107","IGFS2006",2006,29,-9.402,54.972,"VIa",6.16338082510507,414.721,2368.111
"108","IGFS2005",2005,111,-9.402,54.972,"VIa",4.58433663769722,118.418,476.599
"109","IGFS2014",2014,45,-9.709,54.973,"VIa",7.22123459745248,290.112,10210.15
"110","IGFS2015",2015,46,-9.707,54.976,"VIa",6.15139547285907,923.256,8489.868
"111","IGFS2016",2016,47,-9.709,54.977,"VIa",8.14201686727729,874.341,5943.986
"112","IGFS2007",2007,37,-9.708,54.978,"VIa",6.89578952118299,1833.405,13734.509
"113","IGFS2016",2016,46,-9.415,54.993,"VIa",6.53791113268381,374.937,2536.161
"114","IGFS2013",2013,47,-9.419,54.997,"VIa",4.56268169981502,634.287,7942.277
"115","IGFS2007",2007,36,-9.421,54.998,"VIa",7.55660961961618,2000.621,14592.847
"116","IGFS2011",2011,14,-9.42,54.998,"VIa",5.35539068795908,8230.932,43502.465
"117","IGFS2010",2010,49,-9.42,54.998,"VIa",5.95544064126607,446.755,4028.83
"118","IGFS2009",2009,4,-9.423,55.001,"VIa",4.58419146438735,225.543,16320.041
"119","IGFS2014",2014,9,-9.189,55.043,"VIa",6.35292430191355,365.767,3490.566
"120","IGFS2006",2006,46,-8.55,55.057,"VIa",2.97336005747216,410.294,3566.568
"121","IGFS2006",2006,31,-10.086,55.064,"VIa",6.86273264659374,227.572,2618.53
"122","IGFS2016",2016,3,-10.08,55.069,"VIa",5.86906578461076,125.532,967.808
"123","IGFS2015",2015,3,-10.075,55.074,"VIa",5.27316962503082,5459.11,113463.039
"124","IGFS2009",2009,12,-10.074,55.075,"VIa",5.04299177740119,725.366,39925.42
"125","IGFS2014",2014,4,-10.072,55.077,"VIa",5.57617297594265,412.149,15540.306
"126","IGFS2015",2015,44,-9.002,55.078,"VIa",2.47420518697292,560.65,46696.116
"127","IGFS2005",2005,113,-9.002,55.081,"VIa",6.14761491020571,54.762,441
"128","IGFS2013",2013,2,-10.068,55.083,"VIa",5.49306047940035,1078.266,17151.896
"129","IGFS2006",2006,75,-9.003,55.083,"VIa",7.12142270822417,161.607,462.961
"130","IGFS2008",2008,15,-9.003,55.084,"VIa",6.38360808514714,244.957,4632.781
"131","IGFS2009",2009,10,-9.001,55.084,"VIa",7.96337969900234,558.838,33984.439
"132","IGFS2007",2007,54,-10.065,55.086,"VIa",5.41761599878917,221.321,1666.214
"133","IGFS2011",2011,21,-8.806,55.086,"VIa",4.74255101507271,729.698,4101.578
"134","IGFS2008",2008,14,-9.242,55.088,"VIa",7.93754370436709,493.654,3206.492
"135","IGFS2010",2010,5,-10.061,55.089,"VIa",5.27686778830462,470.744,11060.457
"136","IGFS2017",2017,5,-10.059,55.09,"VIa",4.9481627634672,902.531,13548.616
"137","IGFS2011",2011,12,-9.246,55.09,"VIa",6.71287242201751,2126.662,14102.577
"138","IGFS2012",2012,10,-10.054,55.097,"VIa",6.75814009555076,518.013,7148.357
"139","IGFS2011",2011,7,-10.052,55.099,"VIa",4.81370948070494,1079.911,54554.73
"140","IGFS2008",2008,10,-10.049,55.103,"VIa",5.21679072000666,175.532,1596.777
"141","IGFS2012",2012,45,-8.763,55.108,"VIa",4.81008875195225,164.179,1269.322
"142","IGFS2013",2013,3,-9.559,55.109,"VIa",7.54862640097008,1975.513,13774.855
"143","IGFS2012",2012,11,-9.559,55.109,"VIa",7.37050965886921,657.271,46567.033
"144","IGFS2008",2008,13,-9.555,55.109,"VIa",6.90015031586739,353.545,2592.465
"145","IGFS2012",2012,44,-9.011,55.109,"VIa",5.31720064091316,252.292,5277.78
"146","IGFS2006",2006,30,-9.547,55.111,"VIa",7.12313707367321,351.969,6831.3
"147","IGFS2010",2010,47,-9.012,55.114,"VIa",7.20624450950021,844.548,5913.834
"148","IGFS2011",2011,13,-9.517,55.116,"VIa",7.39464094602483,741.172,25282.964
"149","IGFS2009",2009,11,-9.51,55.118,"VIa",7.62496443702252,847.127,44636.136
"150","IGFS2016",2016,45,-9.013,55.118,"VIa",5.49885143077414,236.372,1572.032
"151","IGFS2017",2017,36,-9.489,55.121,"VIa",6.47901395713402,111.654,536.59
"152","IGFS2017",2017,37,-9.014,55.121,"VIa",7.30321665348913,267.977,1468.816
"153","IGFS2007",2007,35,-9.374,55.134,"VIa",8.16858483150648,150.921,1473.262
"154","IGFS2010",2010,48,-9.375,55.136,"VIa",7.61347195191785,302.883,2295.934
"155","IGFS2015",2015,45,-9.378,55.141,"VIa",9.65598094905936,815.374,31975.358
"156","IGFS2011",2011,44,-7.907,55.203,"VIa",2.09140570216853,222.166,3661.957
"157","IGFS2008",2008,18,-7.91,55.205,"VIa",2.21847909640606,501.819,4762.533
"158","IGFS2009",2009,47,-7.909,55.205,"VIa",2.97690561454096,109.329,2897.676
"159","IGFS2010",2010,30,-7.91,55.206,"VIa",1.65099916314509,108.548,767
"160","IGFS2012",2012,37,-7.912,55.207,"VIa",2.27234823572139,123.952,1516.687
"161","IGFS2015",2015,38,-7.911,55.207,"VIa",1.04701194058554,582.988,11394.865
"162","IGFS2007",2007,10,-7.587,55.209,"VIa",2.66305596551964,113.166,1156.355
"163","IGFS2006",2006,50,-7.915,55.21,"VIa",2.64817829511655,196.962,3464.107
"164","IGFS2006",2006,55,-7.587,55.213,"VIa",3.29655728611688,356.193,25505.841
"165","IGFS2014",2014,40,-7.587,55.214,"VIa",3.85666629685159,313.884,6322.414
"166","IGFS2013",2013,38,-9.619,55.216,"VIa",5.12781849777652,569.866,2474.277
"167","IGFS2011",2011,45,-7.588,55.216,"VIa",2.41925819429471,91.243,391
"168","IGFS2016",2016,34,-7.586,55.225,"VIa",2.84618381263512,410.68,9383.538
"169","IGFS2014",2014,10,-9.57,55.24,"VIa",6.85483244002544,239.089,11989.14
"170","IGFS2017",2017,32,-7.95,55.241,"VIa",2.65823733490392,446.399,24289.957
"171","IGFS2016",2016,9,-9.565,55.244,"VIa",3.88963704958048,873.685,13171.966
"172","IGFS2009",2009,46,-7.583,55.246,"VIa",2.93438320894168,140.073,21853.932
"173","IGFS2013",2013,32,-7.582,55.257,"VIa",2.5676510104457,322.23,2524.084
"174","IGFS2010",2010,40,-7.582,55.257,"VIa",2.27866140351513,525.983,3867.119
"175","IGFS2015",2015,36,-7.583,55.258,"VIa",1.37179549030937,362.306,4198.301
"176","IGFS2012",2012,36,-7.582,55.261,"VIa",2.66714042722214,239.223,3311.284
"177","IGFS2017",2017,31,-7.58,55.262,"VIa",1.7382956209514,853.998,106250.367
"178","IGFS2011",2011,22,-8.762,55.272,"VIa",6.73275425345609,2812.491,16872.1
"179","IGFS2012",2012,43,-8.716,55.273,"VIa",6.03916378164444,2475.768,16937.143
"180","IGFS2010",2010,46,-8.711,55.273,"VIa",6.07190188774164,358.576,2082.713
"181","IGFS2009",2009,52,-8.707,55.273,"VIa",6.50540280591353,1046.762,5338.398
"182","IGFS2015",2015,41,-8.696,55.274,"VIa",5.62078945310376,328.852,2864.635
"183","IGFS2007",2007,12,-8.479,55.278,"VIa",4.45651513932531,490.194,3121.942
"184","IGFS2017",2017,42,-6.529,55.279,"VIa",5.6552881604426,157.266,344
"185","IGFS2011",2011,50,-6.527,55.279,"VIa",5.92341148463486,80.522,581.811
"186","IGFS2007",2007,4,-6.524,55.281,"VIa",4.79866820887439,617.65,7175.189
"187","IGFS2008",2008,21,-8.477,55.282,"VIa",4.95517924235633,777.175,5558.401
"188","IGFS2006",2006,47,-8.478,55.285,"VIa",5.6249274343758,304.971,1340.628
"189","IGFS2005",2005,137,-6.491,55.294,"VIa",3.76774143428979,42.871,226.712
"190","IGFS2012",2012,31,-6.49,55.294,"VIa",4.78746014540621,47.729,1234.973
"191","IGFS2015",2015,25,-6.483,55.297,"VIa",2.86043262900776,38.055,323
"192","IGFS2013",2013,22,-6.482,55.297,"VIa",4.89084726214153,225.703,2093.343
"193","IGFS2017",2017,41,-6.883,55.301,"VIa",3.17598884514379,51.089,146
"194","IGFS2012",2012,32,-6.889,55.303,"VIa",3.6005247819958,121.311,526.832
"195","IGFS2013",2013,37,-8.675,55.309,"VIa",6.10719537717268,420.804,11556.847
"196","IGFS2017",2017,33,-8.674,55.309,"VIa",6.62441306310499,176.4,554.905
"197","IGFS2014",2014,43,-8.673,55.309,"VIa",6.28206696404316,375.626,3690.146
"198","IGFS2014",2014,5,-9.879,55.319,"VIa",6.92377689048508,598.965,7183.93
"199","IGFS2007",2007,55,-9.872,55.323,"VIa",4.99114979700385,1347.925,19677.752
"200","IGFS2016",2016,44,-9.127,55.323,"VIa",3.59837311798038,299.442,971.763
"201","IGFS2017",2017,35,-9.126,55.323,"VIa",5.65859346357481,1046.101,6864.855
"202","IGFS2011",2011,8,-9.872,55.324,"VIa",5.63896616093216,425.211,7227.463
"203","IGFS2006",2006,32,-9.872,55.325,"VIa",5.61960508792443,568.786,11026.785
"204","IGFS2007",2007,3,-6.934,55.325,"VIa",3.24721390456638,151.598,393.834
"205","IGFS2012",2012,13,-9.345,55.329,"VIa",7.1066839559008,932.569,7483.361
"206","IGFS2015",2015,4,-9.862,55.33,"VIa",4.23198810159168,5726.251,108879.743
"207","IGFS2013",2013,39,-9.127,55.332,"VIa",6.96344933302299,5143.394,37571.831
"208","IGFS2012",2012,12,-9.857,55.334,"VIa",6.14038703875476,614.285,6292.148
"209","IGFS2009",2009,13,-9.857,55.334,"VIa",3.83463448501946,451.262,14932.226
"210","IGFS2013",2013,4,-9.339,55.334,"VIa",6.69699150651816,693.424,4823.073
"211","IGFS2011",2011,51,-6.326,55.337,"VIa",5.79535457222335,42.515,781.471
"212","IGFS2010",2010,36,-6.322,55.343,"VIa",5.65639249824826,255.456,1608.256
"213","IGFS2005",2005,138,-6.322,55.346,"VIa",5.41284609125641,43.027,1153.316
"214","IGFS2016",2016,36,-6.32,55.347,"VIa",4.01406701398838,62.058,125
"215","IGFS2007",2007,34,-9.307,55.352,"VIa",4.87838220683681,317.111,3667.621
"216","IGFS2008",2008,20,-8.186,55.352,"VIa",3.3665489793427,240.18,3117.327
"217","IGFS2008",2008,49,-9.832,55.353,"VIa",6.03985370486007,649.413,5442.904
"218","IGFS2015",2015,39,-8.188,55.354,"VIa",4.67919508248522,477.716,2629.848
"219","IGFS2009",2009,48,-8.193,55.356,"VIa",4.06828387420331,558.764,4777.945
"220","IGFS2011",2011,11,-9.298,55.357,"VIa",5.66687225905831,576.685,9247.334
"221","IGFS2007",2007,11,-8.195,55.357,"VIa",4.63608749438412,328.708,4617.658
"222","IGFS2006",2006,52,-8.195,55.357,"VIa",4.88464633254411,2586.715,18804.696
"223","IGFS2014",2014,35,-6.314,55.36,"VIa",6.2589576959696,105.061,1529.168
"224","IGFS2008",2008,28,-6.824,55.366,"VIa",2.68327043815837,211.392,753.307
"225","IGFS2015",2015,26,-6.821,55.367,"VIa",3.69953146276753,369.775,1371.428
"226","IGFS2005",2005,136,-6.895,55.368,"VIa",1.7652925723975,20.119,220
"227","IGFS2011",2011,49,-6.889,55.368,"VIa",3.36723136882011,337.285,719.692
"228","IGFS2016",2016,35,-6.883,55.368,"VIa",4.5164344984967,479.384,4683.277
"229","IGFS2013",2013,23,-6.849,55.368,"VIa",3.27736998484695,535.477,1559.861
"230","IGFS2014",2014,36,-6.84,55.368,"VIa",4.7452222367155,4335.993,26470.529
"231","IGFS2009",2009,40,-6.828,55.368,"VIa",2.79270215481301,1634.43,7814.29
"232","IGFS2010",2010,35,-6.906,55.369,"VIa",3.10241922967623,173.793,695.197
"233","IGFS2006",2006,60,-6.898,55.369,"VIa",3.55861602263242,37.759,286
"234","IGFS2013",2013,21,-6.308,55.37,"VIa",4.85950508327173,56.484,944.782
"235","IGFS2008",2008,19,-7.918,55.385,"VIa",2.33015193476484,1270.547,7040.03
"236","IGFS2007",2007,9,-7.931,55.387,"VIa",3.71922322215946,542.011,3713.451
"237","IGFS2006",2006,59,-7.047,55.395,"VIa",2.94060993667953,9.159,49
"238","IGFS2010",2010,31,-7.988,55.396,"VIa",3.20460304471532,573.12,2568.584
"239","IGFS2009",2009,45,-7.98,55.396,"VIa",2.05303879680722,43.241,311.945
"240","IGFS2011",2011,39,-7.991,55.397,"VIa",3.18108380549354,111.285,456.08
"241","IGFS2010",2010,6,-9.251,55.406,"VIa",5.25450397213664,527.729,2797.1
"242","IGFS2009",2009,15,-9.251,55.407,"VIa",5.83844395631676,224.894,12160.594
"243","IGFS2006",2006,36,-9.252,55.408,"VIa",6.66579428172816,870.705,7255.652
"244","IGFS2010",2010,42,-8.575,55.419,"VIa",6.39315028862509,692.499,3647.875
"245","IGFS2007",2007,13,-8.575,55.42,"VIa",6.54319733876678,223.114,1371.006
"246","IGFS2011",2011,23,-8.578,55.423,"VIa",6.62164233599918,450.125,2453.173
"247","IGFS2006",2006,48,-8.581,55.426,"VIa",5.95456358154256,227.643,1542.077
"248","IGFS2008",2008,22,-8.583,55.428,"VIa",6.180642707535,205.474,1170.151
"249","IGFS2014",2014,42,-8.583,55.429,"VIa",7.63838102173465,444.596,8722.715
"250","IGFS2016",2016,42,-8.587,55.432,"VIa",3.10973670871242,419.364,4425.739
"251","IGFS2015",2015,40,-8.59,55.435,"VIa",5.73746825271764,279.697,4855.235
"252","IGFS2005",2005,118,-9.253,55.438,"VIa",6.19892740348787,393.872,3251.752
"253","IGFS2008",2008,48,-9.254,55.439,"VIa",5.09773799772114,170.099,1622.521
"254","IGFS2009",2009,51,-8.602,55.45,"VIa",5.31886455148022,126.736,808.459
"255","IGFS2012",2012,42,-8.601,55.45,"VIa",5.91932330748922,264.768,1834.154
"256","IGFS2013",2013,36,-8.603,55.452,"VIa",6.90986443403427,545.364,3741.533
"257","IGFS2007",2007,5,-6.997,55.457,"VIa",2.5593576712113,24.078,132
"258","IGFS2006",2006,58,-7.06,55.463,"VIa",2.44527469814604,72.479,555.606
"259","IGFS2017",2017,34,-8.882,55.47,"VIa",6.59669599622504,827.348,3555.586
"260","IGFS2016",2016,43,-8.869,55.481,"VIa",4.02147648608681,1090.814,4820.718
"261","IGFS2011",2011,9,-9.55,55.485,"VIa",4.39794088783229,131.925,1399.593
"262","IGFS2013",2013,5,-9.547,55.486,"VIa",5.22657208189643,572.499,6937.882
"263","IGFS2017",2017,6,-9.546,55.486,"VIa",5.75007417359936,834.685,8386.277
"264","IGFS2016",2016,11,-9.535,55.49,"VIa",5.43646228073324,306.444,1887.386
"265","IGFS2006",2006,33,-9.513,55.497,"VIa",5.01334415047869,389.093,11797.565
"266","IGFS2017",2017,38,-7.428,55.502,"VIa",2.94642196897588,125.858,3865.256
"267","IGFS2015",2015,28,-7.375,55.502,"VIa",3.24617525878526,218.177,1195.156
"268","IGFS2009",2009,42,-7.363,55.502,"VIa",1.73729320051371,51.71,377.507
"269","IGFS2014",2014,39,-7.355,55.502,"VIa",3.43970404048245,41.55,242
"270","IGFS2007",2007,8,-7.42,55.503,"VIa",2.21118227525046,1864.769,11453.362
"271","IGFS2015",2015,27,-7.03,55.508,"VIa",2.50831065500345,811.727,5502.212
"272","IGFS2014",2014,38,-7.029,55.508,"VIa",3.26888125039496,275.357,1741.354
"273","IGFS2008",2008,29,-7.028,55.508,"VIa",2.31134006001617,136.913,1263.877
"274","IGFS2009",2009,41,-7.028,55.508,"VIa",2.22224677121947,74.437,306.107
"275","IGFS2014",2014,11,-9.478,55.509,"VIa",5.48079615114011,218.851,3740.443
"276","IGFS2017",2017,30,-7.767,55.51,"VIa",1.98258501154171,1095.402,9658.112
"277","IGFS2010",2010,39,-7.033,55.51,"VIa",2.78971815306421,44.041,113
"278","IGFS2012",2012,33,-7.032,55.51,"VIa",3.89122382241517,103.047,524.617
"279","IGFS2008",2008,47,-9.468,55.514,"VIa",5.5890402387837,163.415,1383.466
"280","IGFS2014",2014,26,-7.766,55.514,"VIa",3.34709033697534,332.547,1222.261
"281","IGFS2005",2005,140,-7.768,55.515,"VIa",1.43613968604419,7.207,28
"282","IGFS2006",2006,57,-7.071,55.528,"VIa",4.0191422821722,139.62,1303.542
"283","IGFS2009",2009,44,-7.748,55.534,"VIa",2.36447015655939,199.145,3015.801
"284","IGFS2005",2005,135,-7.085,55.535,"VIa",2.58182223600865,281.065,5850.577
"285","IGFS2017",2017,39,-7.086,55.536,"VIa",2.94988019224414,55.76,189
"286","IGFS2013",2013,31,-7.745,55.539,"VIa",2.94161840254551,636.888,4281.207
"287","IGFS2011",2011,47,-7.099,55.542,"VIa",2.91867267044821,76.07,230.586
"288","IGFS2013",2013,25,-6.769,55.556,"VIa",4.22391821406502,73.024,276
"289","IGFS2010",2010,37,-6.766,55.559,"VIa",4.97445220432735,241.954,1043.862
"290","IGFS2013",2013,33,-8.265,55.563,"VIa",4.43289716182489,1203.763,7318.018
"291","IGFS2017",2017,40,-6.75,55.563,"VIa",6.17479740301094,197.615,854.55
"292","IGFS2015",2015,34,-8.358,55.564,"VIa",4.09191231933526,543.128,10755.317
"293","IGFS2014",2014,37,-6.753,55.564,"VIa",4.25652452611383,126.675,2249.336
"294","IGFS2011",2011,24,-8.347,55.567,"VIa",3.71132555181533,421.549,12234.211
"295","IGFS2006",2006,37,-9.168,55.58,"VIa",7.53328115667824,535.425,4972.204
"296","IGFS2011",2011,48,-6.709,55.58,"VIa",7.13923489846594,128.355,2040.538
"297","IGFS2015",2015,5,-9.165,55.581,"VIa",6.3967073521002,691.613,6990.426
"298","IGFS2013",2013,6,-9.165,55.581,"VIa",6.93872144571747,1267.317,19544.648
"299","IGFS2009",2009,17,-9.166,55.584,"VIa",5.82593487074629,1061.063,63130.782
"300","IGFS2012",2012,14,-9.165,55.584,"VIa",5.33821361780068,1290.901,11915.484
"301","IGFS2014",2014,12,-9.166,55.586,"VIa",7.68847774013327,1290.428,11493.756
"302","IGFS2015",2015,24,-6.684,55.586,"VIa",4.51522423092348,200.793,854.734
"303","IGFS2008",2008,27,-6.68,55.59,"VIa",3.02045340067465,40.944,603.476
"304","IGFS2009",2009,49,-8.267,55.593,"VIa",4.77056768933686,200.575,4176.398
