metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg,fldShotLatDecimalDegrees,fldShotLonDecimalDegrees,fldHaulLatDecimalDegrees,fldHaulLonDecimalDegrees,Gear_Type,TowDurationMin,AreaKmSq
MI484162_18112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,99,Catch,Male,32,1,0.020961794,50.347,-10.889,50.377,-10.863,Groundgear_A,30,0.488015426
MI484162_18112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,99,Catch,Male,41,1,0.049413855,50.347,-10.889,50.377,-10.863,Groundgear_A,30,0.488015426
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Female,20,1,0.005292545,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Female,21,1,0.005812756,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Female,25,1,0.01032022,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Male,23,1,0.00847965,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Male,24,2,0.017477433,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Male,25,3,0.030693535,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Male,26,1,0.0124937,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Male,28,1,0.015233431,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Male,30,1,0.01791907,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484163_22112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,117,Catch,Male,37,1,0.036048561,49.769,-9.533,49.768,-9.483,Groundgear_A,30,0.441812214
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Female,24,1,0.007390897,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,23,2,0.013200716,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,24,1,0.008235608,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,29,3,0.044622315,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,30,2,0.032404204,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,31,2,0.03748085,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,32,1,0.01999373,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,34,1,0.024861112,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484164_23112017,00:00.0,2017,11,Celtic Explorer,99,NA,IGFS2017,112,Catch,Male,36,2,0.062706985,49.722,-10.5,49.754,-10.499,Groundgear_A,30,0.422915921
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Female,24,1,0.008968709,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Female,25,1,0.009487512,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Female,26,2,0.022877438,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Female,28,2,0.028522129,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,23,2,0.016019951,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,24,2,0.018369535,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,25,5,0.052679298,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,26,7,0.084385751,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,27,7,0.090683398,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,28,6,0.090720272,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,29,12,0.201465823,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,30,11,0.203081634,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,31,23,0.469083193,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,32,8,0.179567748,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,33,10,0.250704931,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,34,5,0.134218755,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,35,7,0.208494813,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,36,3,0.100059871,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,37,4,0.14526753,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,38,3,0.114943982,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,39,2,0.084988872,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,40,2,0.091123792,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,41,1,0.049115552,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,42,2,0.106595659,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484166_23112017,00:00.0,2017,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2017,122,Catch,Male,44,1,0.062071741,49.949,-8.677,49.955,-8.726,Groundgear_A,30,0.436323259
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,21,1,0.004538433,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,24,1,0.0072939,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,25,1,0.009441134,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,29,1,0.014773906,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,31,1,0.019058205,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,32,2,0.042130386,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,33,1,0.024245503,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,36,1,0.031835705,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484167_24112017,00:00.0,2017,11,Celtic Explorer,99,NoFishingGround,IGFS2017,123,Catch,Male,37,2,0.069380627,50.912,-9.644,50.938,-9.614,Groundgear_A,30,0.412398742
MI484168_24112017,00:00.0,2017,11,Celtic Explorer,19,NA,IGFS2017,124,Catch,Male,36,1,0.032024292,51.064,-9.766,51.082,-9.724,Groundgear_A,30,0.415122156
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,16,1,0.002824954,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,18,1,0.004135532,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,19,6,0.027764899,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,21,4,0.023335679,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,22,16,0.110263446,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,23,20,0.156233323,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,24,10,0.090173441,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,25,6,0.057937795,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,26,10,0.115321934,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,27,7,0.089609449,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,28,12,0.167507651,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,29,1,0.015107307,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,30,1,0.017301728,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Female,31,1,0.018412808,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,13,1,0.001328985,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,19,1,0.004532922,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,20,7,0.036862368,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,21,4,0.025393584,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,22,11,0.077059071,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,23,11,0.087559513,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,24,8,0.073662409,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,25,10,0.103222805,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,26,6,0.069722352,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,27,5,0.067449063,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,28,10,0.148155077,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,29,4,0.066294633,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,30,10,0.188327673,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,31,14,0.287362624,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,32,14,0.315981371,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,33,13,0.323444889,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,34,13,0.356424697,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,35,12,0.360130318,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,36,8,0.260482377,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,37,9,0.321833563,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,38,8,0.312350473,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,39,8,0.337000752,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,40,5,0.23107241,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,42,3,0.160949342,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,43,2,0.115984947,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,44,1,0.063789245,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484169_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 2,IGFS2017,126,Catch,Male,45,1,0.067891675,51.267,-9.232,51.299,-9.217,Groundgear_A,30,0.430076487
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,18,1,0.003764425,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,19,1,0.004697484,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,20,2,0.009912341,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,21,3,0.018074524,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,22,3,0.020664135,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,23,7,0.055646929,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,24,8,0.070459892,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,25,1,0.01006085,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,26,2,0.021606198,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,27,4,0.050916995,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,28,1,0.01331568,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,30,1,0.017689647,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,31,1,0.018640547,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Female,35,1,0.027606254,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,18,1,0.003633597,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,20,1,0.005200064,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,21,1,0.005896338,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,22,4,0.027591986,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,23,3,0.023459716,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,24,2,0.01856382,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,25,2,0.021407941,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,26,4,0.046252155,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,27,2,0.027857384,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,28,2,0.028862964,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,29,3,0.048552397,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,30,4,0.074506836,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,32,1,0.021794628,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,33,5,0.125464006,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,34,2,0.055744375,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,35,5,0.151867099,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,36,2,0.064876018,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,37,7,0.25245834,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,38,4,0.154525673,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,39,3,0.125871738,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,41,1,0.049459377,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,42,1,0.055147036,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,43,1,0.056520669,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,51,1,0.099268187,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484170_24112017,00:00.0,2017,11,Celtic Explorer,19,Galley Ground 1,IGFS2017,127,Catch,Male,56,1,0.131977171,51.412,-9.419,51.423,-9.368,Groundgear_A,30,0.319755723
MI484171_25112017,00:00.0,2017,11,Celtic Explorer,2021,NA,IGFS2017,128,Catch,Male,19,1,0.004547727,50.626,-8.91,50.601,-8.876,Groundgear_A,30,0.433230225
