metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg
MI3073120_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,163,Catch,Male,31,1,0.020660786
MI3073104_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,126,Catch,Male,26,5,0.059503393
WKSTN117_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,84,Catch,Male,28,20,0.296505889
MI307421_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,97,Catch,Male,33,3,0.073486473
MI307456_19112014,00:00.0,2014,11,Celtic Explorer,16,NoFishingGround,IGFS2014,69,Catch,Female,10,2,0.000788116
TOUGHBOOK223_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,145,Catch,Female,26,10,0.113941405
MI3073117_11122011,00:00.0,2011,12,Celtic Explorer,17,Slyne head,IGFS2011,159,Catch,Male,33,12,0.301927906
TOUGHBOOK1138_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,105,Catch,Female,22,1,0.006522409
MI307416_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,92,Catch,Male,48,3,0.245060252
TOUGHBOOK217_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,111,Catch,Female,19,10,0.045829745
D6MF0R0J34_25112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,182,Catch,Female,20,1,0.00557229
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Male,41,8,0.391533066
MI3074105_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,183,Catch,Male,29,1,0.016083642
MI307415_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,86,Catch,Female,39,1,0.036271759
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Female,22,6,0.041072679
TOUGHBOOK1117_07112003,00:00.0,2003,11,Celtic Explorer,19,Kenmare Bay,IGFS2003,61,Catch,Male,12,4,0.004378918
TOUGHBOOK136_20112005,00:00.0,2005,11,Celtic Explorer,99,S Stanton,IGFS2005,122,Catch,Male,37,1,0.034020508
TOUGHBOOK133_15112005,00:00.0,2005,11,Celtic Explorer,17,Aran,IGFS2005,100,Catch,Male,24,2,0.019180578
MI307445_12122012,00:00.0,2012,12,Celtic Explorer,17,Aran,IGFS2012,170,Catch,Male,39,5,0.214853236
TOUGHBOOK232_25112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,164,Catch,Female,20,2,0.010461264
MI307483_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,127,Catch,Male,45,8,0.534195565
TOUGHBOOK1117_07112003,00:00.0,2003,11,Celtic Explorer,19,Kenmare Bay,IGFS2003,61,Catch,Male,28,2,0.029043151
TOUGHBOOK1129_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,89,Catch,Male,42,11,0.585207166
MI3058136_07112013,00:00.0,2013,11,Celtic Explorer,22,NoFishingGround,IGFS2013,94,Catch,Male,38,1,0.037675001
MI3073104_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,126,Catch,Male,25,12,0.127569686
MI3058154_30112013,00:00.0,2013,11,Celtic Explorer,17,Aran,IGFS2013,179,Catch,Male,33,8,0.196963896
MI307393_20112011,00:00.0,2011,11,Celtic Explorer,2021,NoFishingGround,IGFS2011,85,Catch,Female,30,1,0.016510398
WKSTN121_23112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,88,Catch,Female,21,1,0.005731853
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Male,34,12,0.330763046
TOUGHBOOK221_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,138,Catch,Female,23,12,0.095012796
3DYAA01482140_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,132,Catch,Female,22,27,0.186502487
D6MF0R0J20_15112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,140,Catch,Male,31,1,0.021491065
TOUGHBOOK1139_20112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,107,Catch,Male,17,1,0.003086707
TOUGHBOOK118_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,28,Catch,Male,33,26,0.649749422
WKSTN122_24112010,00:00.0,2010,11,Celtic Explorer,22,NoFishingGround,IGFS2010,90,Catch,Female,22,1,0.006753147
MI307383_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,73,Catch,Male,32,9,0.203571669
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Male,34,28,0.771154156
MI307477_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,120,Catch,Male,23,17,0.137417848
MI3073126_15122011,00:00.0,2011,12,Celtic Explorer,17,Aran,IGFS2011,171,Catch,Male,10,2,0.001248498
WKSTN148_18122010,00:00.0,2010,12,Celtic Explorer,17,Aran,IGFS2010,193,Catch,Male,28,1,0.014878721
MI3058146_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 1,IGFS2013,117,Catch,Female,31,2,0.03707174
D6MF0R0J30_28092008,00:00.0,2008,9,Celtic Explorer,99,NoFishingGround,IGFS2008,26,Catch,Female,34,1,0.025382631
TOUGHBOOK228_23112006,00:00.0,2006,11,Celtic Explorer,19,NoFishingGround,IGFS2006,154,Catch,Female,27,1,0.013022257
TOUGHBOOK1119_12112003,00:00.0,2003,11,Celtic Explorer,2021,NoFishingGround,IGFS2003,80,Catch,Male,31,1,0.020681794
D6MF0R0J57_18112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,145,Catch,Female,26,13,0.146495473
TOUGHBOOK128_01112005,00:00.0,2005,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2005,47,Catch,Male,36,18,0.592880705
D6MF0R0J23_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,143,Catch,Male,36,14,0.463992455
TOUGHBOOK129_04112005,00:00.0,2005,11,Celtic Explorer,19,NoFishingGround,IGFS2005,60,Catch,Male,35,5,0.14761907
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Male,42,1,0.052349448
WKSTN14_28092010,00:00.0,2010,9,Celtic Explorer,99,E Stanton,IGFS2010,14,Catch,Male,32,3,0.065489101
TOUGHBOOK2127_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,136,Catch,Male,19,5,0.022348692
D6MF0R0J35_27112007,00:00.0,2007,11,Celtic Explorer,17,NoFishingGround,IGFS2007,187,Catch,Male,34,2,0.056485627
TOUGHBOOK122_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,32,Catch,Male,40,1,0.047831495
WKSTN127_27112010,00:00.0,2010,11,Celtic Explorer,22,NoFishingGround,IGFS2010,108,Catch,Male,27,24,0.318411142
WKSTN129_28112010,00:00.0,2010,11,Celtic Explorer,22,Smalls,IGFS2010,110,Catch,Female,27,4,0.052136814
MI3074104_16122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,182,Catch,Male,40,2,0.09168367
MI3073102_28112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,124,Catch,Male,40,4,0.182463428
WKSTN15_29102009,00:00.0,2009,10,Celtic Explorer,17,Galway bay,IGFS2009,58,Catch,Female,33,1,0.022862851
WKSTN112_22112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,79,Catch,Male,32,7,0.160698135
MI3058151_19112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,141,Catch,Male,36,1,0.03294181
MI307392_20112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,84,Catch,Female,38,1,0.034206804
3DYAA01482123_13102004,00:00.0,2004,10,Celtic Explorer,19,Galley Ground 4,IGFS2004,94,Catch,Male,37,4,0.142569895
TOUGHBOOK218_12112006,00:00.0,2006,11,Celtic Explorer,17,NoFishingGround,IGFS2006,112,Catch,Male,33,1,0.026137199
MI3058111_29102013,00:00.0,2013,10,Celtic Explorer,17,Galway bay,IGFS2013,50,Catch,Male,29,10,0.166173198
MI307476_01122014,00:00.0,2014,12,Celtic Explorer,22,NoFishingGround,IGFS2014,119,Catch,Male,23,1,0.008298938
TOUGHBOOK1131_16112003,00:00.0,2003,11,Celtic Explorer,19,Galley Ground 4,IGFS2003,91,Catch,Male,21,1,0.005799419
TOUGHBOOK1114_24102003,00:00.0,2003,10,Celtic Explorer,99,E Stanton,IGFS2003,13,Catch,Male,29,15,0.226282595
TOUGHBOOK1143_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,135,Catch,Male,35,3,0.088805343
MI3074102_15122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,175,Catch,Male,30,1,0.018341357
MI307479_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,122,Catch,Male,33,10,0.24816865
WKSTN123_25112010,00:00.0,2010,11,Celtic Explorer,19,NoFishingGround,IGFS2010,94,Catch,Male,42,5,0.265121577
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Male,49,2,0.1744442
MI3073123_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,166,Catch,Male,22,2,0.014890889
MI3058139_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,97,Catch,Male,41,5,0.249836074
WKSTN114_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,81,Catch,Male,35,8,0.240328979
MI3073124_12122011,00:00.0,2011,12,Celtic Explorer,17,NoFishingGround,IGFS2011,167,Catch,Male,41,1,0.048244365
TOUGHBOOK1136_19112003,00:00.0,2003,11,Celtic Explorer,22,NoFishingGround,IGFS2003,104,Catch,Female,16,3,0.008286064
D6MF0R0J34_27102008,00:00.0,2008,10,Celtic Explorer,17,Galway bay,IGFS2008,51,Catch,Female,26,1,0.011338596
MI3073109_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 1,IGFS2011,131,Catch,Female,25,17,0.170668193
TOUGHBOOK114_24102005,00:00.0,2005,10,Celtic Explorer,19,Cork Channels,IGFS2005,16,Catch,Female,28,1,0.013785568
WKSTN133_21112009,00:00.0,2009,11,Celtic Explorer,17,Aran,IGFS2009,152,Catch,Male,38,6,0.23547374
TOUGHBOOK229_24112006,00:00.0,2006,11,Celtic Explorer,2021,Banana,IGFS2006,160,Catch,Female,29,1,0.015107307
MI307482_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,126,Catch,Male,48,1,0.081715705
D6MF0R0J44_07112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,107,Catch,Male,26,5,0.0603335
TOUGHBOOK224_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,146,Catch,Female,29,4,0.061359907
WKSTN133_28112010,00:00.0,2010,11,Celtic Explorer,2021,NoFishingGround,IGFS2010,114,Catch,Male,24,3,0.028285469
D6MF0R0J31_30092008,00:00.0,2008,9,Celtic Explorer,12,NoFishingGround,IGFS2008,37,Catch,Male,26,5,0.057167636
TOUGHBOOK234_28112006,00:00.0,2006,11,Celtic Explorer,19,Galley Ground 1,IGFS2006,176,Catch,Male,23,1,0.007623683
MI307469_26112014,00:00.0,2014,11,Celtic Explorer,2021,Banana,IGFS2014,100,Catch,Male,42,4,0.215808456
MI307448_30092014,00:00.0,2014,9,Celtic Explorer,12,NoFishingGround,IGFS2014,30,Catch,Male,38,2,0.075250002
MI307468_26112014,00:00.0,2014,11,Celtic Explorer,19,NoFishingGround,IGFS2014,96,Catch,Female,26,1,0.01151667
MI3058132_06112013,00:00.0,2013,11,Celtic Explorer,22,Smalls,IGFS2013,90,Catch,Female,12,1,0.00114328
TOUGHBOOK116_18112004,00:00.0,2004,11,Celtic Explorer,13,NoFishingGround,IGFS2004,154,Catch,Female,14,1,0.001900884
MI3058115_30102013,00:00.0,2013,10,Celtic Explorer,19,NoFishingGround,IGFS2013,56,Catch,Female,21,1,0.0059934
D6MF0R0J25_17112007,00:00.0,2007,11,Celtic Explorer,2021,NoFishingGround,IGFS2007,146,Catch,Female,29,4,0.061232687
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Male,23,1,0.007644853
MI307381_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,71,Catch,Female,28,3,0.040728513
MI3058128_04112013,00:00.0,2013,11,Celtic Explorer,2021,Banana,IGFS2013,79,Catch,Male,40,1,0.045009229
TOUGHBOOK116_25102005,00:00.0,2005,10,Celtic Explorer,19,NoFishingGround,IGFS2005,20,Catch,Female,31,1,0.018447724
MI3058119_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,62,Catch,Male,34,4,0.11126184
TOUGHBOOK217_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,111,Catch,Male,31,10,0.207408396
TOUGHBOOK219_12112006,00:00.0,2006,11,Celtic Explorer,17,Galway bay,IGFS2006,113,Catch,Female,26,17,0.188463006
TOUGHBOOK231_24112006,00:00.0,2006,11,Celtic Explorer,19,Cork Channels,IGFS2006,163,Catch,Male,35,2,0.05833064
TOUGHBOOK2127_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,136,Catch,Male,44,1,0.063288753
WKSTN114_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,81,Catch,Male,50,1,0.092918713
TOUGHBOOK215_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,109,Catch,Female,32,1,0.021539843
WKSTN19_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,94,Catch,Male,37,7,0.251617237
WKSTN17_28092011,00:00.0,2011,9,Celtic Explorer,99,NoFishingGround,IGFS2011,15,Catch,Female,34,1,0.02460326
TOUGHBOOK1130_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,90,Catch,Male,22,3,0.020160931
D6MF0R0J62_20112008,00:00.0,2008,11,Celtic Explorer,22,NoFishingGround,IGFS2008,151,Catch,Male,23,4,0.032062571
MI307390_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,82,Catch,Female,32,6,0.123331003
D6MF0R0J52_12112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,124,Catch,Male,25,4,0.041489052
D6MF0R0J19_15112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,139,Catch,Male,36,1,0.033173983
WKSTN110_06112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,95,Catch,Male,38,6,0.232533748
MI3058132_06112013,00:00.0,2013,11,Celtic Explorer,22,Smalls,IGFS2013,90,Catch,Male,12,2,0.002093505
WKSTN118_08112009,00:00.0,2009,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2009,105,Catch,Male,49,1,0.085675205
D6MF0R0J47_08112008,00:00.0,2008,11,Celtic Explorer,2021,NoFishingGround,IGFS2008,110,Catch,Male,46,1,0.072420765
D6MF0R0J30_24112007,00:00.0,2007,11,Celtic Explorer,19,Cork Channels,IGFS2007,175,Catch,Female,24,1,0.008615908
MI307392_20112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,84,Catch,Male,47,2,0.155572638
MI307483_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,127,Catch,Male,31,12,0.245496832
D6MF0R0J21_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,141,Catch,Male,39,3,0.128937746
WKSTN113_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,80,Catch,Female,30,8,0.137245641
D6MF0R0J30_24112007,00:00.0,2007,11,Celtic Explorer,19,Cork Channels,IGFS2007,175,Catch,Male,40,1,0.047272418
MI307423_25112012,00:00.0,2012,11,Celtic Explorer,2021,NoFishingGround,IGFS2012,99,Catch,Male,37,1,0.036079374
TOUGHBOOK134_20112005,00:00.0,2005,11,Celtic Explorer,99,E Stanton,IGFS2005,119,Catch,Male,28,2,0.025732945
MI307482_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,126,Catch,Male,33,7,0.173170223
D6MF0R0J34_25112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,182,Catch,Male,28,2,0.028960808
TOUGHBOOK2125_18112006,00:00.0,2006,11,Celtic Explorer,2021,NoFishingGround,IGFS2006,134,Catch,Male,22,1,0.00684876
MI3073121_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,164,Catch,Female,21,2,0.012212142
3DYAA01482144_16112004,00:00.0,2004,11,Celtic Explorer,14,E Irish Sea,IGFS2004,146,Catch,Male,26,3,0.039832472
TOUGHBOOK126_31102005,00:00.0,2005,10,Celtic Explorer,19,Galley Ground 4,IGFS2005,42,Catch,Female,26,7,0.07845085
MI3073106_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 3,IGFS2011,128,Catch,Male,53,1,0.111438949
TOUGHBOOK226_22112006,00:00.0,2006,11,Celtic Explorer,22,NoFishingGround,IGFS2006,148,Catch,Male,24,4,0.036426737
WKSTN112_07112009,00:00.0,2009,11,Celtic Explorer,22,Smalls,IGFS2009,98,Catch,Male,48,2,0.163919559
D6MF0R0J22_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,142,Catch,Female,19,9,0.040246532
TOUGHBOOK229_24112006,00:00.0,2006,11,Celtic Explorer,2021,Banana,IGFS2006,160,Catch,Male,22,5,0.034798005
MI307415_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,86,Catch,Female,24,33,0.295479363
WKSTN131_28112010,00:00.0,2010,11,Celtic Explorer,22,Smalls,IGFS2010,112,Catch,Female,24,1,0.008489933
3DYAA01482139_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,131,Catch,Female,18,23,0.090317447
WORKSTATION1212_06102012,00:00.0,2012,10,Celtic Explorer,17,Galway bay,IGFS2012,49,Catch,Female,30,1,0.017723649
MI3058152_22112013,00:00.0,2013,11,Celtic Explorer,16,NoFishingGround,IGFS2013,144,Catch,Male,37,1,0.035770289
MI3073124_12122011,00:00.0,2011,12,Celtic Explorer,17,NoFishingGround,IGFS2011,167,Catch,Male,13,1,0.001348149
MI3058142_13112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,112,Catch,Male,33,1,0.025768654
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Female,34,1,0.025064113
MI307426_26112012,00:00.0,2012,11,Celtic Explorer,2021,Galley Ground 4,IGFS2012,103,Catch,Male,25,1,0.010999762
TOUGHBOOK1116_06112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,56,Catch,Female,33,1,0.022283791
WKSTN143_11122010,00:00.0,2010,12,Celtic Explorer,19,Kenmare Bay,IGFS2010,165,Catch,Female,21,14,0.083734686
MI307489_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,132,Catch,Male,51,2,0.196508811
TOUGHBOOK1135_19112003,00:00.0,2003,11,Celtic Explorer,22,Smalls,IGFS2003,102,Catch,Female,21,6,0.035732469
TOUGHBOOK123_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,33,Catch,Male,24,5,0.045996615
WKSTN123_14112009,00:00.0,2009,11,Celtic Explorer,19,Cork Channels,IGFS2009,126,Catch,Male,34,7,0.194649596
MI307390_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,82,Catch,Male,25,14,0.1491045
MI3074101_15122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,174,Catch,Male,25,1,0.009985762
MI3058121_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,64,Catch,Female,21,1,0.00627983
D6MF0R0J66_23112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,160,Catch,Male,33,1,0.025452154
TOUGHBOOK1130_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,90,Catch,Female,22,2,0.014062435
MI307468_26112014,00:00.0,2014,11,Celtic Explorer,19,NoFishingGround,IGFS2014,96,Catch,Male,35,1,0.029110693
D6MF0R0J44_07112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,107,Catch,Female,21,1,0.005707728
D6MF0R0J63_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,152,Catch,Male,44,2,0.12103701
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Female,37,1,0.030459505
WORKSTATION1213_06102012,00:00.0,2012,10,Celtic Explorer,17,Aran,IGFS2012,53,Catch,Male,36,1,0.031684807
MI3058140_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,98,Catch,Male,29,1,0.015767624
D6MF0R0J31_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,179,Catch,Male,20,1,0.005591776
TOUGHBOOK1135_19112003,00:00.0,2003,11,Celtic Explorer,22,Smalls,IGFS2003,102,Catch,Male,36,14,0.463156524
MI3058111_29102013,00:00.0,2013,10,Celtic Explorer,17,Galway bay,IGFS2013,50,Catch,Male,13,9,0.012663184
MI307381_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,71,Catch,Male,23,2,0.01585203
D6MF0R0J32_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,180,Catch,Female,25,4,0.040625297
D6MF0R0J46_08112008,00:00.0,2008,11,Celtic Explorer,2021,NoFishingGround,IGFS2008,109,Catch,Male,39,9,0.381318866
WKSTN113_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,80,Catch,Male,41,2,0.097894048
D6MF0R0J21_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,141,Catch,Male,26,32,0.376451987
MI307411_19112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 2,IGFS2012,76,Catch,Female,29,2,0.03204145
3DYAA01482128_27102004,00:00.0,2004,10,Celtic Explorer,2021,NoFishingGround,IGFS2004,87,Catch,Male,39,1,0.041824151
MI3058122_01112013,00:00.0,2013,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,65,Catch,Male,37,1,0.035649636
TOUGHBOOK1142_23112003,00:00.0,2003,11,Celtic Explorer,14,E Irish Sea,IGFS2003,123,Catch,Male,23,1,0.008949796
MI307388_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,80,Catch,Female,39,1,0.035781849
TOUGHBOOK1120_12112003,00:00.0,2003,11,Celtic Explorer,2021,NoFishingGround,IGFS2003,81,Catch,Male,33,1,0.024731999
D6MF0R0J17_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,121,Catch,Male,25,15,0.156411054
TOUGHBOOK217_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,111,Catch,Male,30,8,0.148798522
WKSTN114_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,81,Catch,Male,23,4,0.032244645
MI307415_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,86,Catch,Female,25,38,0.383195225
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Female,33,2,0.046212395
MI307494_06122014,00:00.0,2014,12,Celtic Explorer,2021,Galley Ground 4,IGFS2014,144,Catch,Female,27,2,0.025933715
WKSTN125_25112010,00:00.0,2010,11,Celtic Explorer,19,Cork Channels,IGFS2010,97,Catch,Male,40,2,0.089770553
TOUGHBOOK141_27112005,00:00.0,2005,11,Celtic Explorer,99,NoFishingGround,IGFS2005,142,Catch,Female,23,1,0.007039715
MI3058139_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,97,Catch,Male,26,3,0.035886746
D6MF0R0J17_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,121,Catch,Female,20,1,0.005415698
WKSTN123_25112010,00:00.0,2010,11,Celtic Explorer,19,NoFishingGround,IGFS2010,94,Catch,Female,24,8,0.072648752
MI3073119_11122011,00:00.0,2011,12,Celtic Explorer,17,Aran,IGFS2011,161,Catch,Female,25,1,0.010049164
3DYAA01482137_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,129,Catch,Female,23,22,0.171959279
TOUGHBOOK139_22112005,00:00.0,2005,11,Celtic Explorer,12,NoFishingGround,IGFS2005,129,Catch,Female,28,3,0.03748183
TOUGHBOOK1128_16112003,00:00.0,2003,11,Celtic Explorer,19,NoFishingGround,IGFS2003,88,Catch,Female,22,1,0.007325047
MI307461_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 2,IGFS2014,88,Catch,Male,40,1,0.047644633
TOUGHBOOK123_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,33,Catch,Male,54,1,0.117579756
D6MF0R0J44_07112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,107,Catch,Male,41,6,0.296929264
TOUGHBOOK140_27112005,00:00.0,2005,11,Celtic Explorer,99,NoFishingGround,IGFS2005,143,Catch,Male,27,1,0.011098409
D6MF0R0J36_27102008,00:00.0,2008,10,Celtic Explorer,17,Aran,IGFS2008,53,Catch,Male,37,10,0.358390475
D6MF0R0J63_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,152,Catch,Female,26,21,0.23668005
3DYAA01482138_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,128,Catch,Male,31,5,0.102987948
MI3074101_15122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,174,Catch,Male,26,1,0.01241957
TOUGHBOOK1135_19112003,00:00.0,2003,11,Celtic Explorer,22,Smalls,IGFS2003,102,Catch,Male,51,2,0.198814562
MI307469_26112014,00:00.0,2014,11,Celtic Explorer,2021,Banana,IGFS2014,100,Catch,Female,33,1,0.023105349
MI307483_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,127,Catch,Male,49,5,0.441310765
