"","Cruise","Yr","LonDec","LatDec","ICESCODE","AreaKmSq","Species","RaisedNo","TotalCatch"
"32008","IGFS2016",2016,-7.938,55.866,"VIa",0.290285693850622,"BOF",40,90000.941
"32025","IGFS2016",2016,-7.81,55.997,"VIa",0.432393078520331,"CUR",2,90000.941
"32042","IGFS2016",2016,-7.753,56.211,"VIa",0.37865948537757,"BOF",46,90000.941
"32056","IGFS2016",2016,-8.24,56.199,"VIa",0.299285350752503,"BOF",8,90000.941
"32075","IGFS2016",2016,-8.404,56.018,"VIa",0.425195279135432,"BOF",1,90000.941
"32096","IGFS2016",2016,-8.807,55.993,"VIa",0.445768676580016,"BOF",8869.879,90000.941
"32114","IGFS2016",2016,-8.771,56.155,"VIa",0.413272241559223,"BOF",5976.879,90000.941
"32134","IGFS2016",2016,-9.18,56.199,"VIa",0.45283256764113,"BOF",1252.752,90000.941
"32147","IGFS2016",2016,-8.275,56.393,"VIa",0.21064359958287,"DAB",93,90000.941
"32163","IGFS2016",2016,-8.103,56.292,"VIa",0.263607732932069,"BOF",3,90000.941
"32178","IGFS2016",2016,-7.624,56.34,"VIa",0.278429704100282,"DAB",2,90000.941
"32196","IGFS2016",2016,-7.297,56.212,"VIa",0.384751613544096,"BOF",2,90000.941
"32215","IGFS2016",2016,-7.072,56.301,"VIa",0.268565429894478,"BLR",6,90000.941
"32242","IGFS2016",2016,-6.765,56.404,"VIa",0.277659655937787,"CUR",2,90000.941
"32264","IGFS2016",2016,-7.445,56.065,"VIa",0.194849110259803,"COD",12,90000.941
"32281","IGFS2016",2016,-7.044,56.052,"VIa",0.302547437432105,"CUR",4,90000.941
"32302","IGFS2016",2016,-6.804,56.185,"VIa",0.277082163536736,"CUR",3,90000.941
"32319","IGFS2016",2016,-6.674,55.925,"VIa",0.188659042593926,"CUR",1,90000.941
"32333","IGFS2016",2016,-7.058,55.88,"VIa",0.277034285733117,"CUR",2,90000.941
"32346","IGFS2016",2016,-7.334,55.637,"VIa",0.289893924575857,"COD",5,90000.941
"32359","IGFS2016",2016,-7.586,55.225,"VIa",0.218937216356548,"CUR",1,90000.941
"32372","IGFS2016",2016,-6.883,55.368,"VIa",0.282277156156044,"BLR",2,90000.941
"32390","IGFS2016",2016,-6.32,55.347,"VIa",0.334505584499032,"COD",3,90000.941
"32402","IGFS2016",2016,-7.624,55.831,"VIa",0.324806120569138,"BOF",3198.827,90000.941
"32422","IGFS2016",2016,-8.047,55.761,"VIa",0.40245452920172,"COD",1,90000.941
"32456","IGFS2016",2016,-8.587,55.432,"VIa",0.194358544294526,"CUR",1,90000.941
"32472","IGFS2016",2016,-8.869,55.481,"VIa",0.251342280380425,"COD",6,90000.941
"32488","IGFS2016",2016,-9.127,55.323,"VIa",0.276797932152337,"DAB",2,90000.941
"32502","IGFS2016",2016,-9.013,55.118,"VIa",0.323461848869067,"CUR",5,90000.941
"32520","IGFS2016",2016,-9.415,54.993,"VIa",0.38458300780493,"DAB",2,90000.941
"32538","IGFS2016",2016,-9.709,54.977,"VIa",0.407100843363865,"BOF",823.985,90000.941
"32558","IGFS2016",2016,-10.385,52.924,"VIIb",0.323567666294502,"BOF",1,90000.941
"32580","IGFS2016",2016,-10.693,53.18,"VIIb",0.433047462127862,"BOF",4564.008,90000.941
"32598","IGFS2016",2016,-10.244,51.378,"VIIj",0.420097141171671,"BOF",62,90000.941
"32612","IGFS2016",2016,-10.537,51.132,"VIIj",0.457397961135882,"BOF",62,90000.941
"32625","IGFS2016",2016,-10.234,51.055,"VIIj",0.450947490625945,"BOF",25,90000.941
"32636","IGFS2016",2016,-10.029,50.901,"VIIj",0.449041319502289,"BOF",4,90000.941
"32650","IGFS2016",2016,-9.645,50.912,"VIIj",0.381279470539962,"BOF",8214.897,90000.941
"32667","IGFS2016",2016,-6.476,51.118,"VIIg",0.425316853549865,"COD",1,90000.941
"32686","IGFS2016",2016,-6.13,51.189,"VIIg",0.400499820932003,"BOF",5,90000.941
"32701","IGFS2016",2016,-5.483,51.239,"VIIg",0.303596580128008,"BOF",1,90000.941
"32724","IGFS2016",2016,-5.267,51.41,"VIIg",0.316536835814085,"BLR",2,90000.941
"32764","IGFS2016",2016,-5.775,51.404,"VIIg",0.330165480841569,"BOF",2,90000.941
"32785","IGFS2016",2016,-6.121,51.475,"VIIg",0.445509280716041,"BOF",1,90000.941
"32801","IGFS2016",2016,-6.355,51.414,"VIIg",0.431782717357366,"BOF",1,90000.941
"32816","IGFS2016",2016,-6.501,51.739,"VIIg",0.20389905426995,"BLR",1,90000.941
"32836","IGFS2016",2016,-6.207,51.588,"VIIg",0.449327795768717,"BLR",1,90000.941
"32858","IGFS2016",2016,-5.9,51.736,"VIIg",0.416306922493318,"BLR",2,90000.941
"32880","IGFS2016",2016,-6.076,51.809,"VIIg",0.411489095344826,"BLR",4,90000.941
"32900","IGFS2016",2016,-6.213,52.016,"VIIa",0.301885708988855,"BLR",6,90000.941
"32919","IGFS2016",2016,-7.271,50.646,"VIIg",0.425431078917641,"BOF",13,90000.941
"32935","IGFS2016",2016,-7.605,50.615,"VIIg",0.453917435311608,"BOF",7,90000.941
"32955","IGFS2016",2016,-7.843,50.723,"VIIg",0.440519477231257,"BOF",2,90000.941
"32974","IGFS2016",2016,-8.024,50.534,"VIIg",0.473094900217973,"BOF",5,90000.941
"32990","IGFS2016",2016,-8.192,50.76,"VIIg",0.425016354676222,"BOF",4,90000.941
"33002","IGFS2016",2016,-8.506,50.879,"VIIg",0.425952608169564,"BOF",4896.88,90000.941
"33020","IGFS2016",2016,-8.768,51.098,"VIIg",0.437379726666735,"BOF",3,90000.941
"33035","IGFS2016",2016,-8.764,51.261,"VIIg",0.441392984130881,"BOF",5,90000.941
"33055","IGFS2016",2016,-8.573,51.44,"VIIg",0.410171172600692,"BOF",3,90000.941
"33072","IGFS2016",2016,-8.867,51.52,"VIIg",0.305983976555451,"BOF",1,90000.941
"33086","IGFS2016",2016,-9.35,51.427,"VIIj",0.316728637688532,"BOF",7,90000.941
"33101","IGFS2016",2016,-9.225,51.291,"VIIj",0.420208762184192,"BOF",7,90000.941
"33122","IGFS2016",2016,-9.607,51.112,"VIIj",0.401858885330162,"BOF",14,90000.941
"33137","IGFS2016",2016,-9.944,51.16,"VIIj",0.367038856653446,"BOF",33,90000.941
"33153","IGFS2016",2016,-10.371,50.544,"VIIj",0.435976088372172,"BOF",1853.72,90000.941
"33165","IGFS2016",2016,-10.529,50.726,"VIIj",0.428775644027027,"BOF",120,90000.941
"33179","IGFS2016",2016,-10.838,50.844,"VIIj",0.426219599737603,"BOF",6463.552,90000.941
"33197","IGFS2016",2016,-10.931,50.552,"VIIj",0.47187118484374,"BOF",14,90000.941
"33213","IGFS2016",2016,-10.038,50.44,"VIIj",0.207832543017114,"BOF",217.367,90000.941
"33223","IGFS2016",2016,-11.185,50.946,"VIIj",0.476655379340852,"BOF",7,90000.941
"33236","IGFS2016",2016,-10.743,51.227,"VIIj",0.43850430488597,"BOF",11,90000.941
"33248","IGFS2016",2016,-11.098,51.239,"VIIj",0.464204362650701,"BOF",11,90000.941
"33261","IGFS2016",2016,-11.462,51.388,"VIIj",0.467072145368163,"BOF",1,90000.941
"33286","IGFS2016",2016,-10.806,51.632,"VIIj",0.461592421511681,"BOF",15,90000.941
"33315","IGFS2016",2016,-10.985,51.802,"VIIj",0.438879443057804,"BOF",25,90000.941
"33330","IGFS2016",2016,-11.157,52.045,"VIIj",0.435690501259387,"BOF",20,90000.941
"33343","IGFS2016",2016,-11.529,51.878,"VIIj",0.479421031431194,"BOF",3,90000.941
"33357","IGFS2016",2016,-11.602,52.129,"VIIj",0.446661667871741,"BOF",2,90000.941
"33370","IGFS2016",2016,-11.63,52.371,"VIIj",0.454576935200537,"BOF",3,90000.941
"33383","IGFS2016",2016,-11.954,52.423,"VIIj",0.481374256397201,"HAD",14,90000.941
"33391","IGFS2016",2016,-11.742,52.589,"VIIb",0.425216786503583,"BOF",3,90000.941
"33408","IGFS2016",2016,-12.054,52.701,"VIIc",0.467584712598795,"CUR",2,90000.941
"33421","IGFS2016",2016,-12.08,52.956,"VIIc",0.454838983273166,"COD",1,90000.941
"33435","IGFS2016",2016,-12.326,53.112,"VIIc",0.496462871663233,"HAD",2,90000.941
"33444","IGFS2016",2016,-12.015,53.257,"VIIc",0.445455715925418,"BOF",1,90000.941
"33458","IGFS2016",2016,-11.951,53.11,"VIIb",0.467954983487261,"BOF",2,90000.941
"33472","IGFS2016",2016,-12.127,53.461,"VIIc",0.500187576067517,"CUR",2,90000.941
"33482","IGFS2016",2016,-11.934,53.611,"VIIb",0.48565376991644,"BOF",1,90000.941
"33493","IGFS2016",2016,-11.591,53.556,"VIIb",0.447574980696504,"GSS",20,90000.941
"33507","IGFS2016",2016,-11.398,53.688,"VIIb",0.45371670646204,"GSS",8,90000.941
"33520","IGFS2016",2016,-11.202,53.924,"VIIb",0.470793760799991,"BOF",1,90000.941
"33531","IGFS2016",2016,-8.821,54.395,"VIIb",0.290493469644652,"COD",2,90000.941
"33550","IGFS2016",2016,-9.273,54.322,"VIIb",0.289062480396006,"BLR",4,90000.941
"33565","IGFS2016",2016,-9.626,54.34,"VIIb",0.278586373226046,"BLR",1,90000.941
"33580","IGFS2016",2016,-9.848,54.486,"VIIb",0.257869072362105,"BOF",1,90000.941
"33598","IGFS2016",2016,-10.187,54.459,"VIIb",0.413005141030278,"BOF",2,90000.941
"33615","IGFS2016",2016,-10.312,54.302,"VIIb",0.384700835836567,"BOF",1,90000.941
"33633","IGFS2016",2016,-10.677,54.179,"VIIb",0.439689963223406,"BLR",2,90000.941
"33653","IGFS2016",2016,-11.039,54.077,"VIIb",0.453522619894817,"BOF",12,90000.941
"33665","IGFS2016",2016,-11.203,54.26,"VIIb",0.468937627374223,"GSS",1157.156,90000.941
"33673","IGFS2016",2016,-10.859,53.425,"VIIb",0.392827555996315,"BOF",15991.836,90000.941
"33694","IGFS2016",2016,-11.212,53.227,"VIIb",0.428527483906502,"BOF",2643.264,90000.941
"33714","IGFS2016",2016,-10.995,53.094,"VIIb",0.259176395624536,"BOF",6486.633,90000.941
"33734","IGFS2016",2016,-11.233,53.033,"VIIb",0.269987155781139,"BOF",629.48,90000.941
"33770","IGFS2016",2016,-10.877,52.774,"VIIb",0.412477333870844,"BOF",9577.833,90000.941
"33789","IGFS2016",2016,-10.705,52.65,"VIIb",0.409675665969908,"BOF",5512.601,90000.941
"33807","IGFS2016",2016,-11.477,52.766,"VIIb",0.422726988191706,"BOF",14100.158,90000.941
"33824","IGFS2016",2016,-10.287,53.318,"VIIb",0.431437497086199,"DGS",12,90000.941
"33838","IGFS2016",2016,-9.974,52.946,"VIIb",0.4158776332539,"BOF",5,90000.941
"33855","IGFS2016",2016,-9.719,53.054,"VIIb",0.298121214442796,"BOF",7,90000.941
"33873","IGFS2016",2016,-9.474,53.196,"VIIb",0.285611136796311,"DAB",182,90000.941
"33897","IGFS2016",2016,-10.34,52.521,"VIIb",0.416008390369587,"BOF",2,90000.941
"33915","IGFS2016",2016,-9.629,52.758,"VIIb",0.300667807048014,"BOF",1,90000.941
"33931","IGFS2016",2016,-10.55,51.927,"VIIj",0.402132791091708,"BOF",2,90000.941
"33966","IGFS2016",2016,-10.464,51.477,"VIIj",0.432635475309427,"BOF",58,90000.941
"33983","IGFS2016",2016,-9.753,50.336,"VIIj",0.510713834900851,"BOF",108.461,90000.941
"33995","IGFS2016",2016,-9.399,50.338,"VIIj",0.444523985846723,"BOF",22,90000.941
"34007","IGFS2016",2016,-9.154,50.518,"VIIj",0.437440081561939,"BOF",1532.45,90000.941
"34020","IGFS2016",2016,-8.913,50.625,"VIIg",0.390563429427661,"BOF",1715.656,90000.941
"34034","IGFS2016",2016,-8.617,50.552,"VIIg",0.491313770418469,"BOF",46,90000.941
"34047","IGFS2016",2016,-7.787,50.883,"VIIg",0.429979908898101,"BOF",7,90000.941
"34067","IGFS2016",2016,-7.567,51.034,"VIIg",0.408954086548825,"BOF",3,90000.941
"34087","IGFS2016",2016,-7.447,51.156,"VIIg",0.418019382273937,"BOF",5,90000.941
"34105","IGFS2016",2016,-7.238,51.29,"VIIg",0.396310451070442,"BOF",2,90000.941
"34126","IGFS2016",2016,-6.925,51.311,"VIIg",0.43290823336537,"GUG",3,90000.941
"34141","IGFS2016",2016,-7.426,51.898,"VIIg",0.312136521093522,"BOF",1,90000.941
"34183","IGFS2016",2016,-6.719,51.772,"VIIg",0.311384705935659,"BOF",2,90000.941
"34206","IGFS2016",2016,-6.755,52.007,"VIIg",0.30115336767981,"DAB",374.781,90000.941
"34225","IGFS2016",2016,-6.994,51.623,"VIIg",0.312047892587486,"BOF",1,90000.941
"34245","IGFS2016",2016,-7.177,51.501,"VIIg",0.319596596858572,"BLR",1,90000.941
"34264","IGFS2016",2016,-7.468,51.589,"VIIg",0.308446468210301,"BOF",2,90000.941
"34280","IGFS2016",2016,-7.798,51.632,"VIIg",0.394177159760749,"BLR",1,90000.941
"34342","IGFS2016",2016,-7.636,51.4,"VIIg",0.324665953430021,"BOF",4,90000.941
"34361","IGFS2016",2016,-7.831,51.388,"VIIg",0.402889180425985,"BOF",2,90000.941
"34378","IGFS2016",2016,-8.097,51.347,"VIIg",0.402437137330566,"BOF",9,90000.941
"34397","IGFS2016",2016,-8.147,51.482,"VIIg",0.406883378682712,"COD",1,90000.941
"34417","IGFS2016",2016,-8.216,51.108,"VIIg",0.468804572714605,"BOF",4,90000.941
"34432","IGFS2016",2016,-8.461,50.728,"VIIg",0.430615973906802,"BOF",3449.474,90000.941
"34449","IGFS2016",2016,-8.898,50.843,"VIIg",0.423351550400454,"BOF",6068.523,90000.941
"34465","IGFS2016",2016,-9.079,50.877,"VIIj",0.419813739399554,"BOF",149.349,90000.941
"34484","IGFS2016",2016,-9.213,50.756,"VIIj",0.435730303719145,"BOF",29,90000.941
"34501","IGFS2016",2016,-9.367,50.826,"VIIj",0.43486117696985,"BOF",217.387,90000.941
"34515","IGFS2016",2016,-9.769,50.818,"VIIj",0.492402388473519,"BOF",72,90000.941
"34530","IGFS2016",2016,-9.875,50.755,"VIIj",0.398895692229443,"BOF",112,90000.941
"34544","IGFS2016",2016,-9.633,51.458,"VIIj",0.302164162178716,"CUR",1,90000.941
"34560","IGFS2016",2016,-9.787,51.353,"VIIj",0.417687182499629,"BLR",4,90000.941
"34583","IGFS2016",2016,-10.085,51.488,"VIIj",0.311220732933092,"DAB",1234.86,90000.941
"34601","IGFS2016",2016,-9.834,51.599,"VIIj",0.31269868568328,"BOF",1,90000.941
"34622","IGFS2016",2016,-9.658,51.657,"VIIj",0.28847711022053,"BLR",1,90000.941
"34637","IGFS2016",2016,-11.835,52.785,"VIIb",0.47211545459217,"BOF",3,90000.941
"34657","IGFS2016",2016,-11.643,53.115,"VIIb",0.481116707077828,"BOF",1088.678,90000.941
"34673","IGFS2017",2017,-10.612,54.578,"VIa",0.500356024105985,"COD",6,65449.455
"34688","IGFS2017",2017,-10.453,54.722,"VIa",0.443015101738436,"BOF",3,65449.455
"34704","IGFS2017",2017,-10.189,54.951,"VIa",0.329248712038161,"BOF",376.69,65449.455
"34716","IGFS2017",2017,-9.695,54.904,"VIa",0.382666637640186,"COD",1,65449.455
"34732","IGFS2017",2017,-10.059,55.09,"VIa",0.380627904882093,"COD",2,65449.455
"34746","IGFS2017",2017,-9.546,55.486,"VIa",0.442313397969182,"CUR",6,65449.455
"34761","IGFS2017",2017,-8.86,55.626,"VIa",0.39388661849333,"BOF",1628.778,65449.455
"34775","IGFS2017",2017,-8.994,55.794,"VIa",0.236396972396079,"BOF",22449.903,65449.455
"34788","IGFS2017",2017,-8.806,55.995,"VIa",0.344022076957469,"BOF",8515.79,65449.455
"34805","IGFS2017",2017,-8.805,56.146,"VIa",0.413356401751327,"BOF",2547.726,65449.455
"34819","IGFS2017",2017,-8.396,55.813,"VIa",0.409571030556837,"CUR",1,65449.455
"34837","IGFS2017",2017,-8.388,56.001,"VIa",0.227886831734929,"COD",3,65449.455
"34856","IGFS2017",2017,-8.235,56.228,"VIa",0.29352670753353,"BOF",1,65449.455
"34872","IGFS2017",2017,-8.521,56.342,"VIa",0.427101799250741,"CUR",2,65449.455
"34889","IGFS2017",2017,-7.808,56.383,"VIa",0.275073140405372,"CUR",1,65449.455
"34909","IGFS2017",2017,-7.8,56.185,"VIa",0.326334745403194,"BOF",4,65449.455
"34923","IGFS2017",2017,-7.304,56.21,"VIa",0.350784158209717,"CUR",5,65449.455
"34939","IGFS2017",2017,-7.079,56.296,"VIa",0.30862762148055,"BLR",4,65449.455
"34980","IGFS2017",2017,-6.704,56.243,"VIa",0.293449271423361,"CUR",1,65449.455
"35000","IGFS2017",2017,-6.664,55.936,"VIa",0.231762128962325,"DAB",99,65449.455
"35013","IGFS2017",2017,-7.804,55.999,"VIa",0.278335544884832,"CUR",1,65449.455
"35031","IGFS2017",2017,-7.818,55.786,"VIa",0.38972953046692,"BOF",28,65449.455
"35053","IGFS2017",2017,-7.586,55.65,"VIa",0.347623828970353,"COD",1,65449.455
"35065","IGFS2017",2017,-7.218,55.661,"VIa",0.141663726284449,"BLR",6,65449.455
"35075","IGFS2017",2017,-7.082,55.841,"VIa",0.283666043631316,"BLR",1,65449.455
"35085","IGFS2017",2017,-7.212,55.98,"VIa",0.392247415615498,"BOF",9,65449.455
"35105","IGFS2017",2017,-8.273,55.643,"VIa",0.401442676734285,"CUR",1,65449.455
"35121","IGFS2017",2017,-7.767,55.51,"VIa",0.198258501154171,"DGS",1,65449.455
"35131","IGFS2017",2017,-7.58,55.262,"VIa",0.17382956209514,"DAB",10,65449.455
"35141","IGFS2017",2017,-7.95,55.241,"VIa",0.295359703878214,"DAB",87,65449.455
"35150","IGFS2017",2017,-8.674,55.309,"VIa",0.414025816444062,"DGS",3,65449.455
"35167","IGFS2017",2017,-8.882,55.47,"VIa",0.388040940954414,"DAB",2,65449.455
"35185","IGFS2017",2017,-9.126,55.323,"VIa",0.404185247398201,"CUR",1,65449.455
"35199","IGFS2017",2017,-9.489,55.121,"VIa",0.431934263808935,"CUR",1,65449.455
"35214","IGFS2017",2017,-9.014,55.121,"VIa",0.384379823867849,"CUR",2,65449.455
"35234","IGFS2017",2017,-7.428,55.502,"VIa",0.294642196897588,"COD",1,65449.455
"35244","IGFS2017",2017,-7.086,55.536,"VIa",0.327764465804904,"COD",1,65449.455
"35253","IGFS2017",2017,-6.75,55.563,"VIa",0.441056957357924,"COD",5,65449.455
"35267","IGFS2017",2017,-6.883,55.301,"VIa",0.264665737095316,"COD",1,65449.455
"35279","IGFS2017",2017,-6.529,55.279,"VIa",0.471274013370217,"COD",6,65449.455
"35292","IGFS2017",2017,-8.671,54.863,"VIa",0.308500791829516,"DAB",282.38,65449.455
"35308","IGFS2017",2017,-8.902,54.658,"VIa",0.305496788999666,"CUR",1,65449.455
"35324","IGFS2017",2017,-9.232,54.596,"VIa",0.306163835921375,"BOF",1,65449.455
"35340","IGFS2017",2017,-9.565,54.711,"VIa",0.392114431246405,"DAB",38,65449.455
"35356","IGFS2017",2017,-9.48,52.985,"VIIb",0.290987275827398,"BOF",8,65449.455
"35371","IGFS2017",2017,-9.61,52.804,"VIIb",0.323286201474887,"BLR",1,65449.455
"35401","IGFS2017",2017,-9.758,52.554,"VIIb",0.255274590300676,"BLR",2,65449.455
"35415","IGFS2017",2017,-10.072,52.586,"VIIb",0.399013038287232,"BLR",1,65449.455
"35438","IGFS2017",2017,-10.536,52.681,"VIIb",0.43152202544209,"BOF",4,65449.455
"35450","IGFS2017",2017,-10.877,52.775,"VIIb",0.420410477313153,"BOF",22,65449.455
"35465","IGFS2017",2017,-10.32,52.023,"VIIj",0.318520057474957,"DAB",20,65449.455
"35478","IGFS2017",2017,-10.765,51.851,"VIIj",0.463653728879529,"BOF",20,65449.455
"35493","IGFS2017",2017,-10.982,51.799,"VIIj",0.49567188978311,"BOF",20,65449.455
"35507","IGFS2017",2017,-11.007,52.057,"VIIj",0.420671078815377,"BOF",67,65449.455
"35522","IGFS2017",2017,-11.337,52.161,"VIIj",0.442642514089157,"BOF",1597.275,65449.455
"35538","IGFS2017",2017,-10.624,51.432,"VIIj",0.454762132353834,"BOF",21,65449.455
"35554","IGFS2017",2017,-10.379,51.323,"VIIj",0.484369335744109,"BOF",42,65449.455
"35565","IGFS2017",2017,-10.729,51.249,"VIIj",0.45544939029281,"BOF",797.268,65449.455
"35576","IGFS2017",2017,-10.533,51.129,"VIIj",0.447603208317899,"BOF",4,65449.455
"35585","IGFS2017",2017,-10.45,50.864,"VIIj",0.443127104194599,"BOF",15,65449.455
"35596","IGFS2017",2017,-11.108,50.859,"VIIj",0.513314537158551,"HAD",1,65449.455
"35604","IGFS2017",2017,-11.464,51.251,"VIIj",0.544976043863717,"GSS",73,65449.455
"35610","IGFS2017",2017,-11.382,51.59,"VIIj",0.464993406679753,"BOF",24,65449.455
"35619","IGFS2017",2017,-11.121,51.618,"VIIj",0.309621575173188,"BOF",11,65449.455
"35631","IGFS2017",2017,-11.945,52.518,"VIIb",0.478492261596248,"GUG",11,65449.455
"35642","IGFS2017",2017,-11.836,52.792,"VIIb",0.479828932019894,"BOF",5,65449.455
"35656","IGFS2017",2017,-11.639,53.12,"VIIb",0.464549031289889,"BOF",2916.492,65449.455
"35671","IGFS2017",2017,-11.336,53.175,"VIIb",0.32160116087389,"BOF",3087.129,65449.455
"35687","IGFS2017",2017,-10.735,53.75,"VIIb",0.427515101051682,"BOF",11773.573,65449.455
"35700","IGFS2017",2017,-11.067,54.069,"VIIb",0.467892324694369,"BOF",6,65449.455
"35716","IGFS2017",2017,-10.999,54.214,"VIIb",0.399504974988626,"BOF",3,65449.455
"35731","IGFS2017",2017,-8.806,54.463,"VIIb",0.266119097091936,"CUR",1,65449.455
"35747","IGFS2017",2017,-9.274,54.322,"VIIb",0.287616243982615,"BLR",2,65449.455
"35762","IGFS2017",2017,-9.409,54.465,"VIIb",0.385979025822917,"COD",1,65449.455
"35780","IGFS2017",2017,-9.833,54.486,"VIIb",0.384058872634038,"COD",1,65449.455
"35796","IGFS2017",2017,-10.168,54.436,"VIIb",0.298528947286966,"CUR",5,65449.455
"35814","IGFS2017",2017,-11.934,53.951,"VIIb",0.531284152369789,"GSS",168,65449.455
"35819","IGFS2017",2017,-11.671,53.769,"VIIb",0.361309103368103,"COD",1,65449.455
"35829","IGFS2017",2017,-11.866,53.631,"VIIb",0.51539741121124,"COD",2,65449.455
"35840","IGFS2017",2017,-11.587,53.56,"VIIb",0.472262990020064,"BOF",2,65449.455
"35854","IGFS2017",2017,-11.396,53.69,"VIIb",0.477804316990225,"BOF",104.52,65449.455
"35868","IGFS2017",2017,-10.859,53.429,"VIIb",0.431830273767617,"BOF",10012.604,65449.455
"35884","IGFS2017",2017,-10.988,53.092,"VIIb",0.473446095907422,"BOF",3505.198,65449.455
"35901","IGFS2017",2017,-10.738,53.153,"VIIb",0.482621674600733,"BOF",3389.412,65449.455
"35917","IGFS2017",2017,-10.201,53.115,"VIIb",0.42551095564954,"CUR",1,65449.455
"35934","IGFS2017",2017,-10.453,51.683,"VIIj",0.395969624748891,"BLR",1,65449.455
"35955","IGFS2017",2017,-10.084,51.488,"VIIj",0.313062275731535,"BOF",12,65449.455
"35975","IGFS2017",2017,-9.658,51.658,"VIIj",0.296839604857659,"BOF",2,65449.455
"35990","IGFS2017",2017,-9.789,51.352,"VIIj",0.359186035659657,"BOF",9,65449.455
"36007","IGFS2017",2017,-10.593,50.158,"VIIj",0.424394456077264,"BLR",1,65449.455
"36025","IGFS2017",2017,-11.142,50.124,"VIIj",0.515261109981298,"BOF",150,65449.455
"36035","IGFS2017",2017,-10.889,50.347,"VIIj",0.488015426173526,"GSS",2,65449.455
"36047","IGFS2017",2017,-10.913,50.532,"VIIj",0.47374387550994,"BOF",2,65449.455
"36065","IGFS2017",2017,-10.448,50.545,"VIIj",0.449764826364214,"BOF",379.473,65449.455
"36077","IGFS2017",2017,-10.079,50.515,"VIIj",0.476878834176439,"BOF",3164.826,65449.455
"36088","IGFS2017",2017,-9.822,50.383,"VIIj",0.431386498604164,"BOF",6332.34,65449.455
"36101","IGFS2017",2017,-9.669,50.508,"VIIj",0.416289134448385,"BOF",651.694,65449.455
"36113","IGFS2017",2017,-9.982,50.068,"VIIj",0.433095714197149,"BOF",38,65449.455
"36119","IGFS2017",2017,-9.701,50.136,"VIIj",0.442456237665626,"BOF",321.76,65449.455
"36131","IGFS2017",2017,-9.39,50.344,"VIIj",0.457522529690206,"BOF",59,65449.455
"36146","IGFS2017",2017,-9.489,50.589,"VIIj",0.457935881597755,"BOF",16,65449.455
"36158","IGFS2017",2017,-9.269,50.751,"VIIj",0.435730303719133,"BOF",117,65449.455
"36169","IGFS2017",2017,-10.921,50.083,"VIIj",0.452401888810744,"BOF",10867.382,65449.455
"36181","IGFS2017",2017,-9.644,50.912,"VIIj",0.412398742132258,"BOF",2426.047,65449.455
"36194","IGFS2017",2017,-9.766,51.064,"VIIj",0.415122155696513,"COD",1,65449.455
